16705006	0,0,6,1,4,0,0,1,3,0,5,9,5,0,1,3,0,0,4,1,6,0,0,6,1,4,0,0,1,3,0,5,9,5,0,1,3,0,0,4,1,6,0,0,6,1,4,0,0,1,3,0,5,9,5,0,1,3,0,0,4,7,0,0,6,1,4,0,0,1,3,0,5,9,5,0,1,3,0,0,4,7,1,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,0,0,1,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,0,0,7,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,0,0,7,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,0,0,7,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,0,0,7,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,0,0,6,1,4,0,0,1,3,0,5,9,5,0,1,3,0,0,4,1,6,7,4,0,0,3,1,0,5,9,5,0,3,1,0,0,4,1,6,1,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,7,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,7,8,2,3,1,0,5,9,5,0,3,1,0,0,4,1,6,7,8,2,3,0,5,9,5,0,1,3,0,0,4,1,6,7,8,2,3,0,5,9,5,0,1,3,0,0,4,1,6,1,8,2,3,0,5,9,5,0,1,3,0,0,4,1,6,7,8,2,3,0,5,9,5,0,1,3,0,0,4,7,7,8,2,3,0,5,9,5,0,1,3,0,0,4,7,1,8,2,3,0,5,9,5,0,1,3,0,0,4,7,1,8,2,3,1,0,5,9,5,0,3,2,8,7,1,8,2,3,1,0,5,9,5,0,3,2,8,7,1,8,2,3,1,0,5,9,5,0,3,2,8,1,7,8,2,3,1,0,5,9,5,0,3,2,8,7,7,8,2,3,1,0,5,9,5,0,3,2,8,7,7,8,2,3,1,0,5,9,5,0,3,2,8,1,7,8,2,3,1,0,5,9,5,0,3,2,8,7,7,8,2,3,1,0,5,9,5,0,3,2,8,7,7,8,2,3,1,0,5,9,5,0,3,2,8,1,10,9,5,0,3,1,0,0,4,1,6,0,0,10,9,5,0,3,1,0,0,4,1,6,0,0,0,0,6,1,4,0,0,1,3,2,8,7,0,0,6,1,4,0,0,1,3,2,8,7,0,0,6,1,4,0,0,1,3,2,8,1,0,0,6,1,4,0,0,1,3,2,8,7,0,0,6,1,4,0,0,1,3,2,8,7,0,0,6,1,4,0,0,1,3,2,8,1,10,9,5,0,3,1,0,0,4,1,6,7,8,2,3,1,0,0,4,1,6,7,8,2,3,1,0,0,4,1,6,1,8,2,3,1,0,0,4,1,6,10,9,5,0,1,3,0,0,4,1,6,10,9,5,0,1,3,0,0,4,7,1,8,2,3,0,0,4,1,6,7,8,2,3,0,0,4,1,6,7,8,2,3,0,0,4,1,6,1,8,2,3,1,0,5,9,10,7,8,2,3,1,0,5,9,10,7,8,2,3,1,0,5,9,10,0,0,6,1,4,1,6,0,0,1,8,2,3,0,0,4,7,7,8,2,3,0,0,4,7,7,8,2,3,0,0,4,7,10,9,5,0,3,2,8,7,10,9,5,0,3,2,8,7,10,9,5,0,3,2,8,1,0,0,6,1,4,1,6,0,0,6,1,4,1,6,7,4,1,6,1,8,7,1,8,7,7,8,7,7,8,7,7,8,1,7,8,1
111058628	1,1,2,2,4,1,6,1,2,12,4,2,2,6,1,1,1,2,2,4,1,6,1,2,12,4,2,2,6,1,7,4,1,6,1,2,12,4,2,2,6,1,7,4,1,6,1,2,12,4,2,2,6,1,1,1,2,2,4,1,6,1,2,12,4,2,7,4,1,6,1,2,12,4,2,2,4,2,2,6,1,2,4,2,2,6,1,1,1,2,2,4,7,1,6,1
84707315	7,4,1,6,1,4,11,7,4,1,6,1,4,11,0,4,1,6,1,4,11,0,4,1,6,1,4,11,7,4,1,6,13,0,4,1,6,13,11,4,1,6,13,11,4,1,6,13,7,4,0,11,4,11
68520567	6,1,1,1,2,15,14,14,16,1,1,6,2,17,15,14,14,16,1,1,6,6,1,1,1,2,15,17,2
