131313716	10,0,1,0,5,17,20,30,10,0,1,0,5,17,20,31,30,20,17,5,0,1,2,31,20,17,5,0,1,2,10,0,1,0,5,0,13,13,0,5,17,20,30,13,0,5,17,20,31,13,0,5,0,1,2,10,0,1,2,30,20,31
130023426	6,0,1,0,32,5,0,1,0,32,5,2,1,0,32,5,0,1,0,6,6,0,1,2,0,1,2
117200791	0,5,34,0,0,1,4,0,5,34,0,0,1,0,4,1,0,0,34,2,0,1,0,0,34,2,0,5,34,2,4,1,0
657881	0,3,3,1,0,84,28,0,3,3,1,0,84,0,4,1,0,84,28,4,1,0,84,0,0,3,3,1,4,28,84,0
67104756	3,3,32,87,0,1,4,3,3,32,87,0,1,2,4,1,2
131544292	0,55,5,0,1,0,13,0,55,5,0,1,2,13,0,1,2
91240659	130,49
134498212	104,2,5,2,131,132
115900484	0,43,2,0,23,2,4,43,2,0,23,2,0,43,4
122672119	0,12,2,2,1,0,95,0,12,2,2,1,4,4,1,0,95
102077805	133,0,14,2,5,15
128842085	21,2,2,59,0,13
64298057	0,2,2,1,0,0,0,0,10,10,0,0,0,0,1,0,5,0,2,2,1,0,5
117194323	0,5,76,0,0,0,2,2
53635190	2,21,0,5,4,21,0,5,4,21,0,5,2,21,4,2,21,4,4,21,4
134600225	10,1,0,1,2,2,1,3,3,1,0,10,1,0,1,2,2,1,3,3,1,0,10,1,0,1,2,2,1,3,3,1,0,8,1,0,1,2,2,1,3,3,1,0,8,1,0,1,2,2,1,3,3,1,0,8,1,0,1,2,2,1,3,3,1,0,0,1,2,2,1,3,3,1,0,0,1,2,2,1,3,3,1,0,0,1,2,2,1,3,3,1,0,10,1,0,1,2,2,1,4,8,1,0,1,2,2,1,4,4,1,3,3,1,0,4,1,3,3,1,0,4,1,3,3,1,0,0,1,2,2,1,4,0,1,0,1,10,0,1,0,1,8,0,1,0,0,1,0,0,1,0,10,1,8
131216359	15,10,1,0,8,8,0,1,6,15,10,1,0,8,8,0,1,6,15,10,1,0,8,8,0,1,6,0,1,0,8,8,0,1,6,0,1,0,8,8,0,1,6,0,1,0,8,8,0,1,6,0,1,10,15,6,1,6,6,1,6,6,1,6
104668773	10,1,0,2,2,0,0,0,39,15,1,0,2,2,0,0,0,39,10,1,15
121009122	0,1,0,5,0,16,4,4,1,0,5,0,16,4,0,1,4
110851884	12,0,2,2,1,0,58,12,0,2,2,1,4,4,1,0,58
105531530	2,90,0,0,0,1,4,2,90,0,0,0,1,3,6,90,0,0,0,1,4,6,90,0,0,0,1,3,2,90,6,4,1,3
63823391	0,0,45,5,0,0,0,0,5,45,2,2,0,0,45,2,2
107165766	18,1,0,2,2,0,0,0,5,0,1,0,2,2,0,0,0,5,0,1,18
13045226	0,0,0,60,0,0,0,0,0,0,60,33,0,0,0,60,33
71563565	0,1,0,5,0,65,2,4,1,0,5,0,65,2,0,1,4
131048163	0,1,82,2,0,4,4,0,2,82,1,0,11,82,2,0,4,0,1,82,11,11,82,1,0,0,1,0
122642237	0,10,2,106,2,12,0,10,2,106,4,4,106,2,12
81422016	0,1,0,27,0,5,0,1,0,27,0,5,0,27,0,1,0,0,27,0,1,0,2,27,0,1,0,2,27,0,1,0,0,27,0,5,2,27,0,5,0,27,2,0,1,0
130706470	10,0,1,0,5,6,10,0,1,0,5,15,10,0,1,0,5,6,6,5,0,1,2,15,5,0,1,2,6,5,0,1,2,10,0,1,2,6,5,15,6,5,6,15,5,6
102256907	0,1,0,1,3,3,0,5,0,1,0,1,3,3,0,5,13,0,0,1,3,3,0,5,0,1,0,1,0,0,13,0,1,0,1,0,0,13,0,1,0
20872011	0,21,2,5,0,4
124510056	21,0,44,40
72231599	18,3,3,12,0,1,4,18,3,3,12,0,1,2,13,0,12,0,1,4,13,0,12,0,1,2,18,3,3,12,0,13,4,1,2
101884945	0,16,2,0,5,0,4,16,2,0,5,0,0,16,4
131621716	0,23,0,0,22,0,4,0,23,0,0,22,2,4,0,22,2
131603562	6,1,0,12,0,1,4,6,1,0,12,0,1,3,6,1,0,12,0,1,4,6,1,0,12,0,1,3,6,1,0,12,0,3,6,1,0,12,0,3,4,1,0,12,0,3,3,1,0,12,0,3,6,1,6,4,1,3
116576484	0,5,0,1,0,1,18,0,5,0,1,0,1,18,0,5,0,1,0,1,18,0,5,0,1,0,1,2,0,5,0,1,0,1,2,2,1,0,1,0,5,0,0,5,0,1,4,0,5,0,1,4,4,1,0,5,0,4,1,0,1,18,4,1,0,1,2,0,5,0,0,5,0,0,5,0,2,1,18
84025184	21,0,0,2,22,0,13
58504840	47,0,134,12
9899151	0,3,19,2,14,2,0,0,0,1,0,1,4,0,3,19,2,14,2,0,0,0,1,0,1,3,0,3,19,2,14,2,0,0,0,1,2,4,1,0,1,2,3,1,0,1,2,4,1,3
105455070	0,1,0,1,0,0,5,6,6,5,0,0,1,0,1,2,6,5,0,0,1,6,6,5,0,0,1,6,0,1,0,1,6,0,1,0,1,6,6,1,0,1,2,6,1,0,1,2,6,1,6,0,1,2
10584307	3,3,5,33,16,2,5,33,16,3,3,5,2
23283839	2,2,5,0,1,0,1,6,2,2,5,0,1,0,1,6,2,2,5,0,1,0,1,6,2,2,5,0,1,4,4,1,0,1,6,4,1,0,1,6,4,1,0,1,6,6,1,6,6,1,6,6,1,6
66246476	3,0,2,7,2,39,0,1,4,3,0,2,7,2,39,0,1,3,0,2,7,2,39,0,1,4,0,2,7,2,39,0,1,3,0,2,7,2,0,3,4,1,3
61146521	3,0,2,7,2,12,0,13,18,2,7,2,12,0,13,18,2,7,2,0,3
131216818	0,1,3,3,1,2,2,1,0,66,0,1,3,3,1,2,2,1,0,66,0,1,3,3,1,2,2,1,0,66,0,1,3,3,1,2,2,1,0,3,0,1,3,3,1,2,2,1,0,3,0,1,3,3,1,2,2,1,0,3,4,1,2,2,1,0,66,4,1,2,2,1,0,3,0,1,3,3,1,4,0,1,3,3,1,4,0,1,3,3,1,4,3,0,1,0,66,0,1,0,0,1,0,0,1,0
64986802	0,5,0,1,0,27,0,5,0,1,0,27,0,5,0,1,2,2,2,2,1,0,5,0,2,2,1,0,27,0,5,0
107003315	15,0,1,2,7,2,1,0,18,1,0,15,0,1,2,7,2,1,0,18,1,0,0,1,2,7,2,1,0,18,1,0,0,1,2,7,2,1,0,18,1,0,2,7,2,1,0,18,1,0,2,7,2,1,0,18,1,0,15,0,1,2,7,2,1,4,0,1,2,7,2,1,4,4,1,0,18,1,0,4,1,0,18,1,0,15,0,1,2,7,2,0,1,2,7,2,2,7,2,1,4,0,1,0,15,0,1,0
115195728	2,2,0,2,2,34,5,0,34,2,2,0,2,2,0,34,5
82671405	18,1,0,65,0,40,2,1,0,65,0,40,18,1,2
105455581	0,1,0,0,5,0,1,2,14,4,0,1,0,0,5,0,1,2,14,4,0,1,0,0,5,0,1,0,0,1,0,0,5,0,1,0,0,1,2,14,4,0,1,0
62637039	0,0,0,3,3,0,2,7,2,1,0,1,4,0,0,0,3,3,0,2,7,2,1,0,1,3,0,0,0,3,3,0,2,7,2,1,0,0,0,0,3,3,0,2,7,2,2,7,2,1,0,1,4,2,7,2,1,0,1,3,2,7,2,1,0,0,1,0,1,4,0,1,0,1,3,4,1,3
123759004	129,137,50
101365163	2,0,2,2,0,2,14,1,0,1,0,2,0,2,2,0,2,14,1,0,1,0,2,0,2,2,0,2,14,1,0,1,8,0,1,14,2,0,2,2,0,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,8,0,1,0,0,1,8,0,1,8
105802981	0,3,3,0,1,2,2,1,0,1,4,0,3,3,0,1,2,2,1,0,1,3,0,1,0,1,2,2,1,0,1,4,0,1,0,1,2,2,1,0,1,3,0,1,0,1,2,2,1,0,1,4,0,1,0,1,2,2,1,0,1,3,0,3,3,0,1,2,2,1,4,0,1,0,1,2,2,1,4,0,1,0,1,2,2,1,4,0,3,3,0,1,0,1,0,0,3,3,0,1,0,1,0,4,1,0,1,4,4,1,0,1,3,0,1,0,4,1,3
104167517	19,14,1,0,0,2,7,2,0,1,3,3,19,14,1,0,0,2,7,2,0,1,0,2,1,0,0,2,7,2,0,1,3,3,2,1,0,0,2,7,2,0,1,0,0,2,7,2,0,0,1,14,19,0,2,7,2,0,0,1,2,0,2,7,2,0,1,3,3,0,2,7,2,0,1,0,19,14,1,2,0,1,3,3
93094358	2,0,1,0,36,49,2,1,0,36,49,2,0,1,2
131465234	0,5,0,1,0,76,0,5,0,1,0,0,5,0,1,2,0,1,0,76,2,1,0,76,0,1,2
20741888	5,0,0,12,15
6907686	3,3,1,2,26,14,0,5,0,13,4,1,2,26,14,0,5,0,13,3,3,1,4
45795451	3,3,0,2,2,1,0,36,15,3,3,0,2,2,1,4,4,1,0,36,15
130175196	0,5,22,2,1,0,1,4,0,5,22,2,1,0,1,3,0,5,22,2,1,0,0,1,0,1,4,0,1,0,1,3,4,1,3
130725496	10,0,2,7,2,0,1,10,10,0,2,7,2,0,1,49,0,2,7,2,0,1,10,0,2,7,2,0,1,49,0,2,7,2,0,10,10,1,49
131544759	0,1,0,91,2,5,2,1,0,91,2,5,0,1,0,91,4,4,91,0,1,2,4,91,2,5,0,1,2
13737917	0,1,3,3,1,0,17,20,30,0,1,3,3,1,0,17,20,31,4,1,3,3,1,0,17,20,30,4,1,3,3,1,0,17,20,31,0,1,3,3,1,37,4,1,3,3,1,37,30,20,17,0,1,37,31,20,17,0,1,37,0,1,4,30,20,31
88616358	11,9,8,1,8,9,11,11,9,8,1,8,9,11,11,9,8,1,8,9,25,11,9,8,1,8,9,11,11,9,8,1,8,9,11,11,9,8,1,8,9,25,25,9,8,1,8,9,11,25,9,8,1,8,9,11,25,9,8,1,8,9,25,11,9,8,1,28,11,9,8,1,28,25,9,8,1,28,11,9,8,1,28,11,9,8,1,28,25,9,8,1,28,11,9,11,11,9,25,11,9,25,11,9,11,11,9,25,11,9,25
83485452	3,3,5,0,0,17,123,123,17,0,0,5,39,3,3,5,39
116604390	0,5,0,1,0,0,0,0,10,2,5,0,1,0,0,0,0,10,4,1,0,0,0,0,10,0,5,0,1,4,2,5,0,1,4,0,5,2
105840831	0,1,27,2,2,0,1,10,0,1,27,2,2,0,1,15,10,1,0,2,2,27,1,0,15,1,0,2,2,27,1,0,3,3,27,2,2,0,1,10,3,3,27,2,2,0,1,15,0,1,27,3,3,3,3,27,1,0,0,1,0,10,1,15
58102876	0,1,0,12,0,35,0,1,0,12,0,35,0,1,0
10976560	0,16,16,0,3,3,0,16,16,3,0,16,16,3,0,16,16,3,3,16,16,3,3,16,16,3,3,16,0,3,3,16,0,3,3,16,3,0,16,3
10798215	78,5,109,4,78,5,109,4,4,109,4
62718742	12,2,23,0,0,0,3
118647298	0,3,3,1,2,121,4,4,1,2,121,4,0,3,3,1,4
132080553	0,1,3,3,2,7,2,3,3,1,0,0,1,3,3,2,7,2,3,3,1,0,0,1,3,3,2,7,2,3,3,1,0,0,1,3,3,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,2,7,2,3,3,1,0,0,1,0,0,1,0,0,1,0
79862928	0,0,8,9,8,24,1,0,0,0,8,9,8,24,1,0,0,0,8,9,8,24,2,11,9,8,24,1,0,11,9,8,24,1,0,11,9,8,24,2,0,0,8,9,11,2,24,1,0,2,24,1,0,0,1,0
14086435	27,122,16,4,27,122,16,4,4,16,4
130999933	13,0,0,50,5,2,13,0,0,50,5,2,2,5,2
88129728	5,120,2,1,28,5,120,2,1,2,28,1,2
117275947	3,0,0,5,2,23,2
60884866	0,0,1,2,7,2,0,1,0,0,0,1,2,7,2,0,1,0,0,0,1,2,7,2,0,1,3,4,1,0,2,7,2,0,1,0,4,1,0,2,7,2,0,1,0,4,1,0,2,7,2,0,1,3,3,1,0,2,7,2,0,1,0,3,1,0,2,7,2,0,1,0,3,1,0,2,7,2,0,1,3,0,0,1,2,7,2,0,1,4,0,0,1,2,7,2,0,1,3,0,1,2,7,2,0,1,0,0,1,2,7,2,0,1,0,0,1,2,7,2,0,1,3,0,1,2,7,2,0,1,4,0,1,2,7,2,0,1,3,0,0,1,0,0,1,0,0,1,3,0,1,3,4,1,3
103715941	3,3,0,1,0,1,0,2,3,3,0,1,0,1,37,0,1,0,1,0,2,2,0,1,0,1,3,0,1,0,1,37,3,1,0,1,37,0,1,0,3,3,3,3,0,1,3,2,0,1,37,0,1,3
53702336	4,0,35,0,5,2
59534234	0,1,0,60,23,0,1,0,0,1,0,60,23,0,1,0,0,1,0,60,23,0,1,0,0,1,0,60,23,0,1,0,0,1,0,0,1,0
3018496	2,1,14,2,1,0,0,0,0,1,4,2,1,14,2,1,0,0,0,0,1,3,2,1,14,2,1,0,0,0,0,1,4,2,1,14,2,1,0,0,0,0,1,3,4,1,0,1,0,0,0,0,1,4,4,1,0,1,0,0,0,0,1,3,3,1,0,1,0,0,0,0,1,4,3,1,0,1,0,0,0,0,1,3,4,1,0,1,2,14,1,2,4,1,0,1,2,14,1,2,3,1,0,1,2,14,1,2,3,1,0,1,2,14,1,2,4,1,3,2,1,2,4,1,3
45089646	5,32,0,1,4,5,32,0,1,3,2,32,0,1,4,2,32,0,1,3,4,1,0,32,3,3,1,0,32,3,5,32,2,5,32,3,2,32,3,4,1,3
134433985	0,1,0,1,0,48,9,98,0,1,0,1,0,48,9,11,0,1,0,1,0,48,9,98,0,1,0,1,0,48,9,11,4,1,0,48,9,98,4,1,0,48,9,11,0,1,0,1,4,0,1,0,1,4,0,1,0,98,9,11
56617874	10,0,1,0,0,0,1,3,3,0,1,0,3,10,0,1,0,0,0,1,3,3,0,1,3,3,0,1,0,3,3,1,0,0,0,1,2,3,1,0,3,3,1,0,0,0,1,2,10,0,1,0,0,0,1,4,4,1,3,3,0,1,0,3,4,1,3,3,0,1,3,4,1,0,0,0,1,2,10,0,1,2,3,0,1,3
5467611	4,1,2,26,14,35,5,2,1,2,26,14,35,5,4,1,2
115022954	21,0,12,2,14,4
80118628	67,2,2,0,33,43
102471706	0,1,53,0,16,3,0,1,53,0,16,3,3,16,0,53,1,0,3,16,0,53,1,0,3,16,3,0,1,0
