frag_id,fragment,count
111,3579962709,712362
112,970433791,682490
113,2827868305,666225
114,2257970297,651878
115,3182824521,641238
116,4223976160,628183
117,3933537673,624071
118,4194366826,623581
119,3908647167,621468
120,675765711,616832
121,3657471097,612662
122,3796841743,606335
123,603510687,588312
124,74537039,584966
125,2089117413,583492
126,1842898132,581718
127,847433064,573119
128,2551483158,572753
129,3992410619,571487
130,1693331843,553962
131,2667063169,550420
132,368531313,546110
133,2591432844,544039
134,3011598321,535695
135,963029399,528824
136,2251883808,525452
137,1871221615,523530
138,2238101436,519462
139,3334525955,519150
140,1542633699,513912
141,2296565457,506017
142,3925172229,501155
143,729796064,500791
144,2246997334,493742
145,516041383,490851
146,1312131881,488994
147,1792562719,488504
148,864942795,480641
149,4197146180,478270
150,3980805843,469553
151,1506563592,465103
152,443932914,464678
153,1083852209,464268
154,1078211001,463362
155,623728226,457167
156,3120642300,456679
157,2435680164,456131
158,2154935424,455875
159,1824088295,449615
160,4003049590,448408
161,3118255683,447942
162,848127915,436660
163,2378775366,436208
164,1136130381,435241
165,3981762496,434517
166,2378779377,434150
167,3203709451,422087
168,271903915,409716
169,64070612,409087
170,1167268241,403975
171,2646219661,398242
172,2423543607,396726
173,572760528,395801
174,1730555933,391908
175,3044392905,376877
176,1399127774,370297
177,2355616982,369679
178,443741425,365189
179,3696402029,356960
180,3995043796,354905
181,954800030,352212
182,2215059400,347240
183,2370996728,343148
184,135980867,339301
185,4239037249,338809
186,2720313463,335770
187,1979311206,335312
188,592593828,333554
189,592655526,332589
190,1916236386,330187
191,2810421479,330031
192,1271691605,326021
193,551287920,322186
194,3004333805,321111
195,571978829,317354
196,4278941385,317242
197,980020035,309260
198,416356657,308812
199,2807496773,305243
200,826682052,301456
201,3346539298,293181
202,2211527187,290073
203,3194612514,289338
204,4066851934,289215
205,2592785365,287543
206,3026394695,286149
207,3554022385,285628
208,368713488,284411
209,1868602760,283800
210,288315894,280405
211,54936104,277206
212,3824063894,269752
213,1888311577,268459
214,3045022511,267187
215,203749390,266946
216,4164236649,266263
217,2434373675,265230
218,2784506312,261732
219,3176806076,261724
220,2664995851,261692
221,600629739,261269
222,3855312692,260501
223,1842114921,259231
224,2599973650,259148
225,773709216,258853
226,2222621677,252552
227,2463614838,251658
228,781912670,250473
229,912632640,250385
230,3285317445,249137
231,3129492592,246553
232,3491109101,246271
233,2394338241,245914
234,3482873808,245714
235,1286704427,245155
236,1738265797,245066
237,1785683843,244652
238,3346582092,242626
239,36538691,242456
240,2487927669,239070
241,2697642734,235629
242,1445715347,234931
243,2296493092,234901
244,3614376044,234640
245,618671879,234162
246,1534595042,232350
247,535847852,232184
248,4086265842,231034
249,2077658817,229867
250,1856075173,229230
251,2513428378,229160
252,616374597,227096
253,540046244,227000
254,2617658656,225454
255,4023654873,224486
256,2697110228,224234
257,3835273908,224039
258,3044292246,223618
259,265892994,223251
260,1026654305,222320
261,4033380444,221548
262,3510196525,218870
263,3956360032,218425
264,1428903162,217519
265,2950915732,217167
266,1486598263,214986
267,1397494279,213382
268,3460898310,213039
269,1759589175,211538
270,1506993418,211050
271,2297887526,210527
272,319552149,210112
273,1228815484,210022
274,553412256,209028
275,4036774035,208903
276,2459741777,208785
277,1721149895,207573
278,3012778962,207239
279,2609658248,206745
280,2065547089,205167
281,737505311,205116
282,2212573984,203187
283,2308348490,201339
284,3025629386,201207
285,2447826885,200957
286,3909974435,200558
287,2154975788,199589
288,725322217,198389
289,2974534217,196927
290,2510215966,196377
291,3376021752,195790
292,3772302167,194760
293,2447748155,193800
294,485458970,193159
295,3594646603,189988
296,932734850,189657
297,427867059,189371
298,994237755,188195
299,3461773897,187380
300,4022716898,187115
301,2637439965,186430
302,3177362943,186360
303,4194776273,184637
304,3596485316,184271
305,1971534293,183589
306,3153477100,182669
307,4095838119,181210
308,1999904870,181124
309,4042373501,180239
310,984189120,178447
311,2651067438,176257
312,2431669681,175094
313,2905660137,174595
314,2235918822,170647
315,548743766,169371
316,894436332,168495
317,1816178031,167523
318,2070976245,167112
319,431202968,166919
320,1078276907,165971
321,413381818,165619
322,486099496,164573
323,2556855854,163006
324,951239203,161917
325,2810604122,161049
326,1421345390,159952
327,1289643292,159931
328,1582607016,158971
329,1514095308,158444
330,2070178920,157839
331,4036277955,157353
332,3143719699,157090
333,3182177290,156764
334,920763749,155952
335,222023415,155706
336,1229325558,153694
337,2192318254,153492
338,921439924,152648
339,1295544490,152001
340,2269473515,151543
341,3090652201,151460
342,3462308225,148903
343,1795978025,147340
344,694069322,147090
345,4203454020,146157
346,4120224926,145995
347,4212936508,144616
348,4223817698,144107
349,1910766508,142870
350,3927890045,142125
351,1236995907,142075
352,1630260676,141763
353,2530377886,140736
354,737243568,140715
355,1510337516,140378
356,3345225135,140238
357,411967733,139112
358,3347210558,139104
359,3531870027,138329
360,773607102,135992
361,2425865203,135394
362,1823304278,135065
363,460073430,134720
364,2251845666,134632
365,1791250428,134128
366,617798156,134109
367,458993620,133896
368,2557045420,133203
369,2284773903,133165
370,200184615,132299
371,3796970912,131328
372,649201019,130756
373,2752034647,129470
374,787341104,129279
375,1369588494,127004
376,1090571167,126686
377,3974650111,126083
378,1583009052,125440
379,2999514534,125104
380,328936174,124885
381,892756502,124428
382,864365306,122604
383,2592252298,122333
384,410310586,122062
385,3286720230,121923
386,1477870366,120567
387,3777243454,120159
388,3337420400,119973
389,1913726790,119769
390,1467778651,119650
391,2975126068,118963
392,2574917850,115922
393,3136829774,115528
394,3308404410,115297
395,2488692798,114562
396,980022994,114479
397,2850656190,114382
398,2546820253,113939
399,773457308,112510
400,778974661,112329
401,932711668,111431
402,2950679810,110855
403,3337860654,110596
404,4039837947,110438
405,1850810846,110371
406,909362583,108993
407,1228528465,108780
408,600377156,108618
409,3888537269,108447
410,2559675920,108331
411,839602758,108194
412,828793177,107430
413,1909986973,107427
414,1739267982,107379
415,2021812431,107340
416,1899422126,107336
417,369315086,107078
418,1542631284,106605
419,2213350725,105351
420,2756489526,105127
421,1275679867,104954
422,1070821685,104602
423,3811375594,104506
424,744747118,104348
425,2036328569,104066
426,4274980665,103187
427,3696389118,102716
428,994494548,102703
429,2094236579,102638
430,1962383056,102301
431,1978844073,102108
432,1619222458,101591
433,3599139274,101100
434,2455017113,100809
435,1739309282,100282
436,4158944142,100272
437,2258843522,99383
438,1923187777,99344
439,2849741637,99233
440,828869727,98327
441,4292539202,98165
442,2295519362,98125
443,2185212638,97922
444,2043162897,97781
445,264974063,97770
446,2635303940,97652
447,2530048747,97454
448,3594356142,97294
449,3988861584,97252
450,992462230,96809
451,2459836637,96641
452,2865977551,96568
453,1620258790,96457
454,3599391724,96415
455,1674219510,95997
456,68650007,95628
457,1924383628,95015
458,1256946769,94269
459,369500293,94153
460,2184651344,93688
461,3222770065,93529
462,3195927545,93447
463,98466654,92869
464,499664127,92315
465,934550081,92249
466,2206467902,91864
467,190140222,91533
468,662511025,90764
469,2814583100,90702
470,2341585586,90692
471,2446961558,90409
472,3121777292,90005
473,945676240,89450
474,3028039221,89308
475,1280488931,89274
476,2131356872,89183
477,2687950697,88903
478,2209842778,88854
479,1505769767,88309
480,1445852595,87988
481,621690156,87495
482,2085103825,87412
483,831463242,87112
484,3010410747,87022
485,2793992531,86932
486,3254486562,86784
487,434045476,86079
488,1796784588,85601
489,2847919965,85454
490,564293713,85125
491,4116013187,83676
492,3320199913,83183
493,3163918268,83172
494,1976356906,83168
495,3961613636,83048
496,606428793,82507
497,1362202978,82333
498,3234104871,82283
499,3328145258,82064
500,3058733262,81490
501,1187730664,81223
502,1759553307,81152
503,2648462710,80602
504,751208592,80388
505,913947419,79595
506,3119383463,79306
507,2361265913,79152
508,1735424888,78826
509,1686095578,78575
510,3156812067,78341
511,3131896227,77767
512,2979609357,77767
513,3288032115,77653
514,1789200865,77647
515,781447971,77294
516,1636327326,76750
517,2680376369,76721
518,1142813461,76674
519,994637429,76561
520,3995047843,76451
521,4229088015,76387
522,1323888424,76051
523,170727310,75968
524,4073938295,75910
525,68675643,75620
526,2971716993,75307
527,1914416804,74969
528,3975295864,74650
529,2572035617,74134
530,2975316496,73874
531,2640800466,73534
532,900670219,73037
533,4003054055,72003
534,3462333187,71604
535,2200148275,71390
536,1609928163,71254
537,2072597505,71124
538,3341916169,71074
539,3726304495,71063
540,3727977332,71061
541,4210054575,70795
542,4256629345,70342
543,3064477670,70324
544,2245897107,70069
545,4200113039,69898
546,1186654798,69880
547,3044751281,69560
548,3492293582,69311
549,3650394863,69282
550,198706261,69088
551,550081331,68940
552,2785067925,68852
553,4195680018,68785
554,3103812183,68728
555,3025587565,68718
556,172238518,68701
557,1067305901,68621
558,1693589848,68416
559,1599425600,67957
560,4118787735,67918
561,413654173,67590
562,3798139026,67575
563,2604585747,66863
564,2064788354,66082
565,1626281205,65939
566,2068845547,65725
567,3631761933,65650
568,4038637638,65591
569,3457964313,64966
570,530250207,64893
571,1364696290,64742
572,3914061263,64444
573,592651569,63962
574,926346402,63914
575,141882433,63727
576,69470421,63450
577,2699298541,63346
578,2664622273,63087
579,2807475527,63070
580,1915080917,62496
581,1073159142,61903
582,872084909,61827
583,3034212252,61690
584,3370172965,61669
585,1163048604,61457
586,2680632905,61372
587,2747850234,61227
588,4196488051,61222
589,241199508,60987
590,4176566322,60790
591,1822332700,60585
592,2310811238,60552
593,1378530689,60415
594,205323193,60235
595,3012865236,59909
596,2237323775,59333
597,4282315164,59292
598,1024251450,59227
599,849275503,59168
600,3134606292,59034
601,1292826808,58706
602,3593041223,58503
603,3430642422,58437
604,2448572767,58389
605,3791102067,58133
606,1892890177,57660
607,4223108416,57454
608,2252049393,57372
609,2822340138,57325
610,2782530898,56661
611,4142616092,56497
612,1671770604,56357
613,2576237170,56352
614,3145023872,56340
615,2088929298,56302
616,808416955,56256
617,2393016670,56078
618,4230337064,55583
619,2369690741,55366
620,2240437263,55244
621,2531774451,55203
622,3395374354,55108
623,144568923,54984
624,2459558207,54896
625,781917169,54796
626,69887201,54632
627,2992008339,54612
628,1586850127,54571
629,458195553,54229
630,871877728,54145
631,1476555001,54045
632,3945128999,54006
633,3662562115,53941
634,4240369074,53727
635,953509831,53579
636,2881111452,53548
637,3545353036,53233
638,845764036,52990
639,3042542132,52844
640,368370992,52715
641,203851115,52601
642,806369437,52000
643,136366266,51846
644,1168541985,51656
645,1211233089,51150
646,3889081300,50831
647,3824347764,50434
648,4203187903,50241
649,3895633315,50116
650,3151378920,50012
651,2753863138,49667
652,584893129,49605
653,2065620398,49505
654,480680885,49412
655,612068687,49296
656,1173346717,49253
657,4105069056,49130
658,2464834696,49042
659,1026924773,49017
660,3109000344,49012
661,170894115,48998
662,717723595,48960
663,3116211514,48702
664,3633569943,48576
665,2208683925,48368
666,3497668186,48038
667,1845306853,47702
668,2424530656,47354
669,849271271,47296
670,4115064110,47267
671,1331168813,47157
672,1255626466,47150
673,229197718,47137
674,3847608821,47025
675,3461354471,46364
676,3908918996,46273
677,1362425715,46173
678,2672648630,46010
679,4264704113,45894
680,2603276537,45682
681,662595032,45655
682,674450788,45603
683,2435698593,45414
684,185343576,45400
685,723026879,45362
686,3419487909,44981
687,3304582332,44960
688,1914229733,44468
689,1689898788,44027
690,1315950583,43992
691,895910141,43963
692,3103858517,43931
693,3585958780,43911
694,2228262129,43826
695,2584514126,43662
696,2285529321,43484
697,999602603,43358
698,2202598049,42807
699,3273018953,42628
700,2392622418,42592
701,2403608906,42458
702,3850856377,42418
703,1023190685,42369
704,3275683399,42098
705,3917497376,42047
706,4008506203,42033
707,1880637161,41863
708,3266129148,41787
709,3158862910,41698
710,211903143,41528
711,1471786266,41521
712,419234037,41304
713,1634017026,41087
714,4160330003,41078
715,741451336,40874
716,1226975992,40716
717,4121384005,40676
718,2059730245,40503
719,153234704,40426
720,2567005256,40417
721,2302361865,40328
722,2834566420,40097
723,554582195,40083
724,1787372080,40080
725,829754261,40059
726,913310822,39966
727,2250750806,39809
728,2809361097,39803
729,4256676941,39679
730,3129226281,39651
731,3633369638,39523
732,2516309301,39475
733,3981688378,39441
734,2015089002,39198
735,1145656637,39086
736,3921298496,39078
737,1706059419,38977
738,1012780892,38947
739,782176117,38937
740,2251888095,38532
741,4067145187,38521
742,2037096428,38492
743,3661262542,38417
744,2669055056,38406
745,3823506351,38338
746,3808467027,38119
747,1308598964,38043
748,2975116251,38020
749,2608583677,37989
750,1796274886,37936
751,330223697,37827
752,1294138518,37767
753,994821171,37675
754,1842929960,37585
755,3968746622,37506
756,3098934668,37472
757,1665524040,37367
758,3486624098,37313
759,3228757619,37303
760,2914402704,36634
761,30707086,36593
762,1899466130,36508
763,1963389888,36473
764,1965692378,36438
765,3340743774,36253
766,2328129879,36251
767,2718013753,36125
768,1250165012,35932
769,2762810942,35803
770,788795039,35782
771,2639257445,35578
772,1850082398,35528
773,1236033658,35528
774,2417640586,35406
775,4068239769,35318
776,469438472,35312
777,1191280979,35208
778,616028266,35206
779,1469940320,35184
780,1047677647,35050
781,1351825692,34957
782,311542011,34948
783,3327625720,34798
784,1932106328,34716
785,1506192421,34658
786,362715007,34628
787,2014255590,34393
788,1786160715,34384
789,3532053313,34331
790,1704599822,34267
791,1871507312,34109
792,73745272,34063
793,2203904776,33992
794,2451306927,33772
795,3725338750,33687
796,2817491392,33646
797,2577837950,33586
798,2765522949,33455
799,785465846,33453
800,698893736,33447
801,1019187108,33429
802,3555434182,33065
803,1742403229,33017
804,3278587996,33005
805,1184436594,33001
806,3372400797,32848
807,3416753546,32684
808,2355446912,32668
809,847433129,32606
810,3953445033,32579
811,1911841960,32537
812,1760379884,32530
813,2845936339,32514
814,2634102466,32446
815,141157017,32430
816,472281497,32391
817,1236795370,32348
818,3386374884,31775
819,3046580772,31678
820,3027150250,31622
821,3152170373,31621
822,4179862704,31491
823,631553871,31475
824,869152089,31291
825,1755363164,31216
826,273092751,31185
827,4280894460,31056
828,3717234080,30903
829,2358351345,30899
830,737221927,30873
831,3327193120,30821
832,3712790815,30742
833,3886201961,30729
834,787190563,30701
835,3008098818,30674
836,736731344,30419
837,4022712435,30370
838,622481563,30358
839,2446814304,30293
840,763271834,30271
841,1842145205,30252
842,1198890718,30147
843,484537559,30131
844,77081066,30099
845,3917675302,30040
846,751130035,29901
847,3319544194,29893
848,361656533,29842
849,2173557700,29798
850,4277401654,29774
851,1963848833,29751
852,2788516831,29747
853,1732487997,29744
854,3525528780,29717
855,921629099,29646
856,1254998976,29341
857,1603623823,29321
858,2091820673,29244
859,4291484675,29218
860,1639736845,29138
861,3526962990,29085
862,1566670564,29006
863,176403689,28954
864,321337029,28947
865,3334979549,28921
866,2410786482,28909
867,4041152544,28745
868,419567538,28598
869,1525234171,28511
870,1865863787,28327
871,3795525628,28264
872,1323106289,28100
873,3429697732,28052
874,955147207,28004
875,281086138,27971
876,4159583953,27964
877,2318542907,27929
878,4003007721,27891
879,1803337813,27875
880,3218370331,27786
881,2599969443,27728
882,3628883864,27704
883,1533809047,27620
884,4006278292,27575
885,458873279,27473
886,1864772688,27359
887,616155759,27291
888,2903607685,27238
889,486030630,27214
890,2477914203,27192
891,2576005379,27171
892,202058684,27090
893,1048103838,27084
894,68671624,27014
895,2761319679,26704
896,1506997381,26637
897,4194974166,26619
898,3435152847,26578
899,104383219,26574
900,4203721599,26549
901,169809287,26482
902,4141156724,26383
903,2803419857,26305
904,1774142290,26275
905,1585816122,26220
906,3311784590,26187
907,2812717155,26102
908,2909042096,26061
909,636990493,26051
910,1808477881,26012
911,1849554589,25997
912,3093061208,25867
913,55489393,25842
914,2448462321,25830
915,3599133573,25812
916,3850913941,25806
917,3951957695,25771
918,2758632892,25605
919,3138645051,25538
920,3012204942,25478
921,2587807475,25393
922,4093258568,25302
923,2139996060,25287
924,1248171218,25267
925,3089236829,25263
926,4243955437,25254
927,3534637918,25154
928,440332323,25103
929,1582611257,24981
930,628810978,24887
931,876651869,24887
932,2258847507,24872
933,1446633534,24829
934,1457317530,24788
935,737483872,24757
936,2506328221,24740
937,2157595070,24724
938,3278113379,24718
939,4214532707,24646
940,3480460452,24646
941,916396119,24598
942,492051864,24349
943,687654781,24306
944,3005981942,23992
945,1721979728,23714
946,3893870893,23602
947,2327113268,23564
948,1460383927,23558
949,1369337945,23465
950,773712949,23442
951,1723600484,23404
952,2605374084,23389
953,2328755054,23321
954,1527289199,23301
955,3297830269,23245
956,1602567453,23104
957,3531872956,23089
958,696215122,23056
959,3922470096,22993
960,3846829958,22985
961,602889953,22977
962,262122284,22970
963,984473645,22956
964,2739805032,22941
965,2562008222,22864
966,1614748561,22835
967,2846505075,22817
968,3255046070,22760
969,1055719885,22690
970,2090421179,22596
971,1187241316,22581
972,3534721953,22580
973,2324621955,22561
974,3296335394,22495
975,4069016315,22437
976,2677752761,22364
977,1657557607,22336
978,170898322,22298
979,3665879468,22273
980,1353215674,22248
981,2027655192,22098
982,4249752643,22097
983,2858133368,21995
984,1676823234,21937
985,4179541127,21869
986,2010446245,21763
987,2064745600,21695
988,3994179159,21652
989,2603173879,21643
990,202055245,21638
991,784370174,21542
992,2583443460,21540
993,UNK,21531
994,3579704760,21504
995,1782291908,21489
996,257851290,21487
997,565690435,21472
998,29763632,21427
999,1325028545,21400
1000,2381948038,21381
1001,2762211251,21373
1002,1311675632,21331
1003,2232695517,21295
1004,1909452861,21263
1005,3987247535,21263
1006,275463426,21223
1007,1353626381,21164
1008,340640331,21081
1009,3528907692,21058
1010,4291280580,20987
1011,3912533315,20970
1012,3984860707,20943
1013,687728186,20883
1014,1757809293,20875
1015,3455213876,20839
1016,340695070,20811
1017,3632480728,20761
1018,2026801565,20753
1019,2349616923,20734
1020,3910758230,20705
1021,1740924291,20694
1022,856616506,20625
1023,228862830,20580
1024,1873428187,20547
1025,977565923,20527
1026,739928912,20512
1027,199163361,20510
1028,2828561639,20466
1029,2080747022,20421
1030,3700725371,20394
1031,4252058327,20371
1032,469172305,20329
1033,3285213767,20249
1034,3124242557,20216
1035,3128401872,20183
1036,926215114,20171
1037,601754018,20147
1038,2875268366,20105
1039,2086410360,20084
1040,2851977513,20005
1041,1237948901,19832
1042,3384631972,19751
1043,3746301051,19682
1044,3877107898,19669
1045,4138040424,19571
1046,2186243679,19560
1047,3032734483,19456
1048,600405749,19433
1049,1912836315,19412
1050,3177290410,19374
1051,1886461465,19367
1052,2858981771,19364
1053,3531344838,19299
1054,571993904,19255
1055,1627070083,19199
1056,1919134267,19063
1057,3120667717,18974
1058,3751927594,18941
1059,667497574,18925
1060,86544075,18904
1061,2091685019,18808
1062,4042284749,18798
1063,2473970882,18777
1064,4235853284,18620
1065,1880975502,18596
1066,1851683108,18534
1067,4120080705,18501
1068,261806806,18427
1069,1055381112,18422
1070,2243700697,18386
1071,3480549615,18336
1072,2624895325,18330
1073,2157360080,18296
1074,1740632203,18250
1075,3147164583,18185
1076,4178682433,18140
1077,729181080,18119
1078,3534901675,18113
1079,3600182528,18101
1080,118299950,17930
1081,4095742117,17897
1082,3982328698,17888
1083,4074758235,17850
1084,1926213669,17807
1085,4206179036,17800
1086,3835033428,17789
1087,3138931166,17758
1088,2092554703,17705
1089,3183395256,17666
1090,2361171451,17644
1091,1677974357,17636
1092,195323148,17548
1093,3008859944,17511
1094,1512794193,17482
1095,2455275232,17482
1096,571945592,17480
1097,2996859143,17462
1098,837609649,17450
1099,1220031524,17411
1100,847698334,17348
1101,2308325357,17287
1102,1680418225,17252
1103,1370731475,17247
1104,2296764637,17202
1105,1271688533,17129
1106,2245541727,17102
1107,2198671991,17015
1108,2551496503,17013
1109,3563812558,17006
1110,2270119534,16979
1111,3402570011,16958
1112,4158670456,16936
1113,3579857624,16915
1114,1262276865,16890
1115,3124594408,16847
1116,1761226683,16811
1117,1880593557,16801
1118,2673417767,16789
1119,1251717127,16741
1120,2083572173,16734
1121,229168272,16683
1122,1532851085,16598
1123,1294320851,16488
1124,4273842364,16483
1125,3129092788,16469
1126,1044537682,16423
1127,3856463825,16414
1128,1354413470,16342
1129,282490236,16323
1130,690255344,16319
1131,1598117841,16238
1132,413476074,16203
1133,3995506898,16196
1134,4005047778,16166
1135,736728097,16142
1136,2431311350,16014
1137,4142017546,16010
1138,2167817320,16007
1139,1280765160,15965
1140,762870563,15964
1141,4066943324,15955
1142,4278515623,15941
1143,3324305309,15931
1144,3801425767,15917
1145,1790259807,15875
1146,407476071,15835
1147,4254297624,15785
1148,843007957,15755
1149,4206592788,15674
1150,3371487996,15599
1151,2333923625,15599
1152,4065760512,15593
1153,658782932,15545
1154,3613601937,15542
1155,4247666483,15491
1156,2741109499,15393
1157,3325086180,15368
1158,2210045383,15335
1159,2806268173,15274
1160,744340421,15272
1161,151653689,15253
1162,905632147,15240
1163,1510323402,15206
1164,3227975516,15103
1165,2335728755,15084
1166,3035449400,15072
1167,3858629928,15072
1168,2245108812,15072
1169,3725356643,15071
1170,3368912827,15027
1171,4035178815,14984
1172,3110205660,14969
1173,3175484661,14961
1174,2323767245,14894
1175,3402594617,14892
1176,1842657950,14857
1177,1349670121,14824
1178,2350953170,14816
1179,1250928372,14796
1180,2681681991,14791
1181,2238264606,14787
1182,2843992054,14763
1183,2858202198,14601
1184,1472024267,14586
1185,737872620,14582
1186,2504847923,14575
1187,2325931558,14554
1188,2017861928,14531
1189,325259454,14530
1190,3789445732,14481
1191,1776022856,14474
1192,3693875873,14460
1193,1342596238,14455
1194,2035913806,14423
1195,839604161,14422
1196,3852578391,14413
1197,2042632700,14399
1198,2810318309,14388
1199,934178987,14382
1200,4018142848,14381
1201,4214068905,14361
1202,2447801009,14300
1203,776220509,14297
1204,572778919,14295
1205,215675288,14255
1206,2096953503,14219
1207,2924120306,14137
1208,475355132,14112
1209,2517511241,14102
1210,103604070,14100
1211,3460934208,14079
1212,2255996831,14053
1213,2542264270,13984
1214,745021193,13978
1215,2177590383,13926
1216,2759434019,13914
1217,3024909350,13909
1218,3756615259,13905
1219,868877654,13855
1220,2204949651,13852
1221,3545074552,13852
1222,3718710299,13843
1223,4291903839,13841
1224,2709732252,13786
1225,443142315,13774
1226,3593971783,13733
1227,1683958275,13728
1228,4289627067,13692
1229,1732628033,13691
1230,3999116598,13678
1231,4140259565,13607
1232,1581998710,13586
1233,929518840,13578
1234,2239803886,13573
1235,1279698314,13556
1236,2127653824,13549
1237,4064540216,13495
1238,913917326,13440
1239,296640832,13407
1240,772927515,13402
1241,772910113,13395
1242,610814047,13388
1243,1844282154,13360
1244,2100728902,13299
1245,3590215779,13295
1246,4183500370,13288
1247,3990065839,13238
1248,1464971048,13225
1249,1068491328,13151
1250,981979312,13145
1251,1921812927,13098
1252,2827778408,13078
1253,3785494110,13076
1254,194743723,13017
1255,2556496593,13010
1256,2309545239,12988
1257,2984045667,12965
1258,2430356512,12953
1259,2647307292,12937
1260,1655430306,12933
1261,3081284555,12916
1262,1478563820,12912
1263,4086206150,12912
1264,1855278520,12907
1265,2240430134,12860
1266,661260331,12851
1267,571968907,12807
1268,2074388883,12789
1269,1812689920,12774
1270,3984347356,12770
1271,1267873599,12764
1272,356132508,12715
1273,1070271325,12698
1274,3314194178,12695
1275,16198379,12685
1276,3995463632,12642
1277,3890026507,12612
1278,3394264871,12569
1279,55482346,12557
1280,648418704,12541
1281,2648681539,12537
1282,1316652100,12533
1283,1790237092,12494
1284,2154963842,12380
1285,354000409,12362
1286,947157322,12307
1287,331343,12305
1288,2606734789,12256
1289,1193433795,12250
1290,1899486813,12240
1291,1710205153,12239
1292,2656441934,12237
1293,2982494297,12236
1294,187141432,12234
1295,1350205442,12225
1296,1169352347,12218
1297,545885461,12200
1298,2569162574,12185
1299,1506686089,12142
1300,62093196,12129
1301,2570835912,12046
1302,2341335741,12028
1303,3931877381,12016
1304,3370781832,11956
1305,452953112,11904
1306,371948607,11889
1307,1307265339,11878
1308,1638514978,11874
1309,3297897533,11869
1310,1277219857,11857
1311,1473573141,11841
1312,1614704303,11835
1313,3786253491,11821
1314,1135846284,11805
1315,3094365125,11773
1316,948442053,11763
1317,3056423338,11747
1318,111711661,11724
1319,591167632,11723
1320,1760670078,11718
1321,3212095877,11707
1322,352832185,11703
1323,154569897,11662
1324,2236753983,11654
1325,4146891566,11638
1326,185338601,11620
1327,4157438804,11617
1328,4150462456,11602
1329,4279707839,11573
1330,3194674235,11545
1331,198581797,11509
1332,493201859,11486
1333,2380084179,11434
1334,2501423248,11413
1335,4028065388,11397
1336,782188522,11381
1337,2074443444,11377
1338,4004502706,11369
1339,3996308363,11363
1340,4140340356,11351
1341,332740168,11336
1342,2641323993,11325
1343,3992738647,11286
1344,2361037744,11266
1345,3797992517,11254
1346,3565163784,11245
1347,769161453,11189
1348,3228797695,11157
1349,3540401924,11117
1350,1390916045,11107
1351,2786520682,11092
1352,1259710714,11084
1353,783065961,11074
1354,592504101,11070
1355,4251370388,11031
1356,1832166518,11021
1357,802498242,10995
1358,459644830,10991
1359,2410099666,10980
1360,981072036,10947
1361,1459140616,10931
1362,897958148,10920
1363,2252199331,10919
1364,2608733601,10915
1365,3562082033,10888
1366,928676150,10870
1367,2655406212,10855
1368,1190445608,10833
1369,2815508886,10814
1370,2822271345,10782
1371,2379014453,10781
1372,3995900045,10777
1373,3833608434,10761
1374,4274827831,10761
1375,2745566124,10745
1376,1578587400,10707
1377,4237010320,10706
1378,3783696047,10685
1379,851388604,10684
1380,880415556,10682
1381,4259652094,10675
1382,1015128893,10663
1383,3817173321,10605
