frag_id,fragment,count
10529,C1=C2C=CC(=C3C=CC(=CC4=CC=C(C=C5C=CC(=C6C=CC(=CC7=CC=C1[NH]7)[NH]6)[NH]5)[NH]4)[NH]3)[NH]2,111
10530,C1=CCNCCCNC1,111
10531,C1=COCC[NH2+]1,111
10532,C1CCCCPCCC1,111
10533,C1=CC2=CC3=CC4=C([NH]3)C(=C3C=CC(=N3)C=C3C=CC(=CC1=N2)[NH]3)C=C4,111
10534,C1=CC2=CC(=CC=C2)C2=NN(C=C2)CC2=CC(=CC=C2)OCCCCCCO1,111
10535,C1=C2CCCCCOCNCCN3CCC(C3)N1N=N2,111
10536,C1=CC2=NC(=C1)OCCOCCOC1=CC=CC(=N1)OCCOCCO2,111
10537,C1=C2CCC3CCCCC(C3)CC(CC1)C2,111
10538,C1=C2CCCCC3OCC4=CC=CC(=C4)CCC4=CC(=CC=C4)CCCOC1CC3C2,111
10539,C1CCOCNCCN2CCC(C2)OCC2CCCC(CC1)N2,111
10540,C1=C2CCC3=C2N=C1C=C1C=CC(=CC2=CC=C(CC4=NC3CC4)[NH]2)[NH]1,111
10541,C1=CCCOCC=CCCCCCCC1,111
10542,C1=CCCC2CC(CC1)CO2,111
10543,C1=CCC2C=CC(C1)CC2,111
10544,C1CNCCCNCCOCCNC1,111
10545,C1=CC2C=C1[SiH2]CCC2,111
10546,C1=CC2=CC(=C1)NC1=CC=CC(=N1)NC1=CC=CC(=C1)NC1=NC(=CC=C1)N2,111
10547,C1=CC2=NC(=C1)OCCOC1=CC=CC(=N1)OCCO2,111
10548,C1CCCCCOC2CCC(CCNCOCCCC1)C2,111
10549,C1=CC2=CC(=C1)NC1=NC(=CC=N1)C1=CN=C(C=C1)NCCCCCCN1CCN(CC1)C2,111
10550,C1=CC2=NC1=CC1CCC(=N1)C=C1CCC(=N1)C=C1C=CC(=C2)[NH]1,111
10551,C1=CC=CCC=CC=CCC=C1,111
10552,N=[Mo],111
10553,C1=CNC=CNC=CN1,111
10554,C1=CC2=NC1=CC1=CN=C(C=C3C=CC(=CC4=NC(=C2)C=C4)[NH]3)C1,111
10555,C1=CCCN2CCCC(C=C1)C2,111
10556,C1CCC2CC(C1)N2,111
10557,C1=CC2=C3NC(CC4CCC(CC5CCC(C=C6CCC2N6)N5)N4)CC3C1,111
10558,C1=CC2=CC=C3CNCC(=C3C2)C=CCC1,111
10559,C1=CC2=NC(=C1)CCCCCOCNCCN1CCC(C1)OC2,111
10560,C1=CCOCCC2OC(COCCC1)C1CCCC2C1,111
10561,C1=CC2=NC1=CC1=CC=C(C=C3C=CC(=N3)C3=CC=C(C=C4C=CC(=CC5=CC=C2[NH]5)[NH]4)[NH]3)[NH]1,111
10562,C1CCNCCCNCCCNCC1,111
10563,C1=CN=CCOC1,111
10564,C1CC2CCOC(CO1)OC2,111
10565,C1=N[SiH2][SiH2]1,111
10566,C1=NC2=C3C=C(C=C2)CCCCCOCCCCN2CCC(C2)OC3=N1,111
10567,C1C[SiH2]C[NH2+]1,111
10568,C1=CCOC2=CC=CC(=C2)CCCCNCCNCC1,111
10569,C1=CC2=CC=C3C=C2C(=N1)OC1CCN(CCCCOCCCCO3)C1,111
10570,C1=CC2=CC=C(C=C2)OCC2=CC=CC(=C2)C2=CC(=CS2)C=C1,111
10571,C1=C2C=CC(=CC3=CC=C(C=C4C=CC(=CC5CCC1=N5)[NH]4)[NH]3)[NH]2,111
10572,C1=CC2=CC=C3C=C2C=C1CCCCCCOCNCCNCCC3,111
10573,C1CCCCOCCCCSCCCC1,110
10574,C1CCCC2CCOCCCC(CC1)O2,110
10575,C1=CCSCCCOCC1,110
10576,C1CC2=NC(C1)CNC2,110
10577,C1=CC2=CC=C1CC1=CC=C(C=C1)OPOPO2,110
10578,C1=COC=CS[NH]1,110
10579,C1CC2COCCOCCOCCOCCOCC3CCC(O3)OC(C1)O2,110
10580,C1CNCCN2CCN(CCN1)CC2,110
10581,C1=CC2=C3NC4OC5=C(C=C(C=C5)CCCNCC5=NC(=CO5)C5=NC=C(CCC2)O5)C4C3=C1,110
10582,C1CNCNCCNCCNCNC[SiH]2COC[SiH](C1)OCCO2,110
10583,C1=CC2=CC(=CC=C2)NCCC2=CC=C(C=C2)CCN1,110
10584,C1=C2COCCNCCC3CCCC(CN1N=N2)O3,110
10585,C1=C[NH2+]C=[NH+]1,110
10586,C1COCCOC2CCCC(C1)C2,110
10587,C1=CCNC2CC=CC=CCC3CC(CCC=CCCOC3CC=C1)O2,110
10588,C1=CCCC2=NC(=C[NH]2)C=CCCC1,110
10589,C1=CCCNCC2CN3CC(CCCCC1)NCOCCCOC1=CC=CC(=C1)CCOC2C3,110
10590,C1=CC2CCCC3C(C1)COC23,110
10591,C1=CC2=NC1=CC1=CC=C(CC3=CC=C([NH]3)C3=NC(=C2)C=C3)[NH]1,110
10592,C1CCC2CC(C1)CCN2,110
10593,C1CO[SiH-]O1,110
10594,C1=CC2=CC(=C1)CC1=CC=CC(=C1)C1=CC=CC(=N1)CC1=CC=CC2=N1,110
10595,[BH2-]1C=C2CCC3=CC=CC(=C3O2)[PH2+]N=NO1,110
10596,C1=CCC2C=CCC(CCCCCCCC3CC(CO3)OC1)O2,110
10597,C1=CC2=CC(=C1)CCCNCC1=NC3=C(O1)C2COC3,110
10598,C1CCNC2CCC3C(CCC4C5CCC(CCCCOCCCCC6CCC7C6CCC6C8CCC(CC8CCC76)NCC1)C5CCC34)C2,110
10599,C1=CCCCCC2=CC=C(CC=1)O2,110
10600,C1=C2CC3=C(C1)C(=CC=C3)CCCCCCCCOCCCCCN2,110
10601,B1NBOCN1,110
10602,C1=C2CCNCCNCCNCCCCCN1N=N2,110
10603,C1=CC2=NC(=CO2)C2=NC(=CO2)C2=NC(=CO2)C2=NC(=CO2)CNCCNCCNCCO1,110
10604,C1=COC2=CC=C3CCNC(CC4=CC(=CC=C4)C4=CC=CC(=C4)CC1)C3=C2,110
10605,C1CC2CC3CC1NC2C3,110
10606,C1=C2CCCCCNCCNCCNCCCN1N=N2,110
10607,C1=CC2=CC(=CC=C2)CSCCNCCNCCNCC1,110
10608,C1=CC2=CC(=C1)NC1=NC(=NC=N1)NCC1=CC=C(C=C1)OCCCCCCCCO2,110
10609,C1CCNCCNCCCCCOCCNCC1,110
10610,N1PN[PH2+]N[PH2+]1,110
10611,C1=CCCCCC2CC3CN2CC(CCCCC1)NCOCCCCCCCCCO3,110
10612,C1=NCCNCCNC2=CC3=CC(=C2)CC2=CC(=CC=C2)CC2=CC(=CC(=C2)NCCNC1)CC1=CC(=CC=C1)C3,110
10613,C1=CC2CC3=CC(=CC=C3NN2)OC2=CC=C(C=C2)CC2NCCC3=CC=C(C=C32)O1,110
10614,C1CNCCSCCNCCNCCSCCN1,110
10615,C1=CC2=CC(=C1)CNCCCC2,110
10616,[NH3+]F,110
10617,C1CCC2CCCC(CCOCCCOC1)O2,110
10618,C1=NC2=C3N=CN2C2CCC(COPNCCOCCCCCCOC3=N1)O2,110
10619,C1=CC2=CC(=C1)CNCCCNCCNCCNCCN2,110
10620,C1COCCCOCCCOCCCOCCCOC1,110
10621,C1=CNCCCNC=C1,110
10622,C1CC2CNP(N1)O2,110
10623,C1=CC2=C3C=C1CCC(=N2)[NH]3,110
10624,C1=CNSNCCOCCOCCOCCNC1,110
10625,C1=CC2=CC=C1CN=C1NCN=C(N1)NC1=CC=C(C=C1)CNCCCNCCCO2,110
10626,C1=C2C=CC3=NCCCNCCNCCNCCNCCNCCCNC4=CC=C1C(=C4)OC2=C3,110
10627,C1=CC2=CC(=C1)OCCNCCNCCNCCCCO2,110
10628,C1NC2CNC1SSC1CNC(CN1)SS2,109
10629,C1=C2C=CC(=C1)NCNNCCCCNNCNC1=CC=C(C=C1)CC1=CC=C(C=C1)NCNNCCCCNNCNC1=CC=C(C=C1)C2,109
10630,C1[SiH2]O[SiH2]1,109
10631,C1C[Te]CN1,109
10632,C1=NP=NCCN1,109
10633,C1=NPNCCN1,109
10634,C1CC2COC(O1)OC2,109
10635,C1CCOCCCOCOCCCCNC1,109
10636,C1=CC2CC(C1)CC1CCC2O1,109
10637,C1=CC2C=C3CCC(=N3)C=C3CCC(=CC4=NC(=CC1=N2)CC4)N3,109
10638,C1=C2[SiH2]C3=CC2=C(C=C3)C1,109
10639,C1=C2CCC3C2=NC1C=C1C=CC(=CC2=CC=C(CC4=CC=C3[NH]4)[NH]2)[NH]1,109
10640,C1=N[PH]2=CC3C1C3N2,109
10641,C1#CC2=CC3CC2CC=C1COCCCC1=NC=C(C=C1)O3,109
10642,C1=CCCNCOCCCCCCCNC2=CC=CC(=C2)CC=C1,109
10643,C1=CCCOC2C3COC(COCC1)C2OCCCCCCO3,109
10644,C1=COP[SiH2]O1,109
10645,C1=CN=[NH+]PC=C1,109
10646,C1=C2CCOCCCC3=NC=C(C=C3)OC3CC(C1)C2C3,109
10647,C1=[NH+]CC1,109
10648,C1=CCOCCNCCC1,109
10649,C1=CC2CC(=C1)OCCNCCCNCCCCN2,109
10650,C1=C2C=CC(=C1)OC1=CC=C(C=C1)NCNNCCCCNNCNC1=CC=C(C=C1)OC1=CC=C(C=C1)NCNNCCCCNNCN2,109
10651,C1COC2CCC3CCC(C1)C2C3,109
10652,C1=CC2CC(CCO1)SCC=N2,109
10653,C1CCN=[SH]CC1,109
10654,C1CCSCCSC1,109
10655,C1=CCCN2C=CCC(CC1)C2,109
10656,C1=CC2=CC(=C1)CNCCOC1COCC(C1)NC2,109
10657,C1=CC2CCC(C=C1)C2,109
10658,C1=CNCCCCCCCCCOCC1,109
10659,C1=CC2C3COC2C1C3,109
10660,C1=CC2CC(CC1)C2,109
10661,C1=CNCSC=C1,109
10662,C1CCC2COCC(CC1)C2,109
10663,N1[SiH2]N[PbH2]1,109
10664,P=[SnH2],109
10665,C1=COCC2CC(CCO2)OC=C1,109
10666,C1=CC2CCCCCCCCCCCCCCCNC(C1)C2,109
10667,C1=CC[S+]=C1,109
10668,C1=C2CC3=CC=C([Se]3)C3=CC=CC4=C3N=C3C4=CC=CC3=C3C=CC(=C4C=CC=C1C4=N2)[Se]3,108
10669,C1=CC2=C3N=C(OC3=C1)C1=CC=CC3=C1OC(=N3)C1=C3OC(=NC3=CC=C1)C=C1CN=C2O1,108
10670,C1[SiH2]O[SiH]2C[SiH]3O[SiH]1O[SiH2]C[SiH](O[SiH2]O2)O3,108
10671,C1=CC2=CC(=C1)CCCCCC1=CSC(=N1)NCCN1CCC(C1)N1N=CC2=N1,108
10672,C1=CC2=CC(=C1)SC1=CC(=CC=C1)SC1=CC=CC(=C1)SC1=CC=CC(=C1)COC2,108
10673,C1CCCCOCCCCCOCCCCCCOCCCCCOCCC1,108
10674,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOC1=CC=C(C=C1)N=NC1=CC=C(C=C1)OCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10675,C1=CCC2CCC(CCCCCOCCCC1)C2,108
10676,C1CCOCC2CCCC(OCCCOCCOC1)O2,108
10677,C1=CC2=CC(=C1)CC1=CC=CC(=C1)CC1=CC=CC3=C1OCCNCCOC1=C(C=CC=C1C2)C3,108
10678,C1CCCNCCCCCCNCCNCCNCCNCCNCCC1,108
10679,C1=CC2=NC1=CC1=CC=C(C=C3C=CC(=CC4=CC=C5C2CCN45)[NH]3)[NH]1,108
10680,C1=CCCC2=CC(=CC=C2)CC2=CC(=CC=C2)CC2=CC(=CC=C2)CC=C1,108
10681,C1=CCC2=CC=CC(=C2)CC2=CC=CC(=C2)CC2=CC=CC(=C2)CC=CC1,108
10682,C1=CC2=CC(=C1)C1=NN(N=C1)C1CCN(CCNC3=NN=C(CCCC2)O3)C1,108
10683,C1=CC2=CC(=C1)CCCCC1=CSC(=N1)NCCN1CCC(C1)N1N=NC2=N1,108
10684,C1=C2CC3=CC=C(S3)C3=CC=CC4=C3N=C3C4=CC=CC3=C3C=CC(=C4C=CC=C1C4=N2)S3,108
10685,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOCCN=NCCOCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10686,C1=CC2=CCC3CCC4(CC=CC(=CCC5=CCC(C1)(C2)O5)C4)O3,108
10687,C1=CC2=CC(=C1)CC1=CC(=CC=C1)CN1CCN(CC1)CC1=CC=CC(=C1)CC1=CC=CC(=C1)C2,108
10688,C1=CC2=CC(=CC=C2)C2=NN(N=N2)C2CCN(CCNC3=NN=C(CCC1)O3)C2,108
10689,C1=CC2=CC(=C1)CC1=CC=CC(=C1)CCC1=CC(=CC=C1)CC1=CC=CC(=C1)CC2,108
10690,C1=C2N=C3C=CC(=NC4=CCC(=NC5=CC=C(N=C(C1)N2)[NH]5)N4)[NH]3,108
10691,C1=COCCOC2=C3C=CC=C2CC2=CC=CC(=C2)CC2=CC=CC(=C2OCCOC=CCN=NC1)CC1=CC(=CC=C1)C3,108
10692,C1CNCCNCCN2C3CCC2C(CNCCNCCN1)C3,108
10693,C1=CC2=CC(=CC=C2)C2=NN(N=C2)C2CCN(CCNC3=NN=C(CC1)O3)C2,108
10694,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCNCCCNCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10695,C1=CC2=CC(=C1)COCC1=CC=CC(=C1)CC1=CC(=CC=C1)CC1=CC=CC(=C1)C2,108
10696,C1CC2CC(C1)SC1CCCC(C1)SC1CCCC(C1)SC1CCCC(C1)S2,108
10697,C1=CC2=CC(=C1)SC1=CC=CC(=C1)COCC1=CC(=CC=C1)SC1=CC=CC(=C1)COC2,108
10698,C1=CN=CNNC1,108
10699,C1=CC2=C3C=C1CCCCC1=NN=C(NCCN4CCC(C4)ON=C3CC2)O1,108
10700,[AlH2]Br,108
10701,C1CNCSCCN1,108
10702,C1=CC2=CC(=CC=C2)C2=NN(N=C2)C2CCN(CCNC3=NC(=CS3)CC1)C2,108
10703,C1=CC2=CC(=C1)CCCCC1=NN=C(NCCN3CCC(C3)N3N=NC2=N3)O1,108
10704,O1O[PH]1,108
10705,C1=CC2=CC(=C1)C1=CN(N=N1)C1=CC(=CC=C1)N1C=C(N=N1)C1=CC=CC(=C1)C1=CN(N=N1)C1=CC=CC(=C1)N1C=C2N=N1,108
10706,C1=CC2=CC(=C1)COCC1=CC=CC(=C1)CC1=CC=CC(=C1)CC1=CC(=CC=C1)COC2,108
10707,C1=CCCCCCOCCN=C1,108
10708,C1=C2CCCC3=C2N=C1C1=C2[NH]C(=CC4=CC=C([NH]4)C4=C5N=C3C=C5CCC4)C=C2CCC1,108
10709,C1=CN2CCNCCNCCCCCCCNCCNCCNC1C2,108
10710,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCCSCCSCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10711,C1=CN2CC1C2,108
10712,C1=CC2=CC(=C1)COCC1=CC=CC(=C1)CC1=CC(=CC=C1)SC1=CC=CC(=C1)C2,108
10713,C1=CC2=CC(=N1)NCONCC2,108
10714,C1=CC2=CC=CC(=C2)C#CC#CC2=CC(=CC=C2)C=C=CC2=CC=CC(=C2)C#CC#CC2=CC(=CC=C2)C=1,108
10715,C1CO[AsH]N1,108
10716,C1=CC2=CC(=C1)CSCC1=CC=CC(=C1)CC1=CC(=CC=C1)CSCC1=CC=CC(=C1)C2,108
10717,C1=CC2=CC=C(C=C2)COC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OCC2=CC=C1C=C2)CC1=CC=CC(=C1)C3,108
10718,C1=CCCNCCOCCCOCCC1,108
10719,[SiH2]=[SiH3+],108
10720,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCCSCCCSCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10721,C1=CC2=CC=CC(=C2)CCC2=CC(=CC=C2)C=CC2=CC=CC(=C2)CCC2=CC1=CC=C2,108
10722,C1=CC2=CC(=C1)CC1=CC(=CC=C1)C1COC3=C(C=CC=C31)CC1=CC(=CC=C1)C2,108
10723,C1=C2C=C3C=C(CCCCCCCNCCNCCN4CCCC(COC2)N4)N=CC3=C1,108
10724,C1=CCOCCCOCCC=CCNCC1,108
10725,C1=C2C=C(CC1)NCCCCCN2,108
10726,C1=CC=CCCCCCCC=C1,108
10727,C1=CCCC2CCCC(CCCCC1)C2,108
10728,C1=CC2N=C1NC1=NC(CC1)N=C1CCC(N=C3CCC(N3)N2)N1,108
10729,C1#CC=CC#CC2=CC3=C4C#CC=CC#CC#CC=CC#CC5=C(C=C(C#CC=CC#C1)C(=C5)CC3)CCC2=C4,108
10730,C1=CSCC2CNCCNC(CNCCNCCNCCN1)C2,108
10731,C1=CC2=C3OCCNCCNCCOC4=C(C=CC=C4CC3=C1)CC1=C3OCCNCCNCCOC4=C(C=CC=C4CC3=CC=C1)C2,108
10732,C1=CC2=CC(=C1)OC1=CC=C(C=C1)CC1CNC(CSCNCCN1)C2,108
10733,C1=C2CC3=CC4=C5C=C3O[PH2+]OC2=CC2=C1CC1=CC3=C(C=C1O[PH2+]O2)O[PH2+]OC1=CC(=C(C=C1C3)C4)O[PH2+]O5,108
10734,C1=CC2=CC(=C1)O[PH+]1N[PH+](N1)OC1=CC(=CC=C1)O[PH+]1N[PH+](N1)O2,108
10735,C1=CCCOCCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OCCOCC1)CC1=CC=CC(=C1)C3,108
10736,C1#CC2=CC=CC(=C2)C#CC2=CC(=CC=C2)C#CC2=CC(=CC=C2)C#CC2=CC=CC1=C2,108
10737,C1=C2C=CC(=CC3=CC=C4C=C5C=CC(=CC6=CC=C1N6CCCN34)[NH]5)[NH]2,108
10738,C1=C2CCC3=CC=C([NH]3)C3=CC=C(CCC4=CC=C([NH]4)C(=C1)[NH]2)[NH]3,108
10739,C1=CC2=CC(=C1)CNC1CCN(CCSSCCCN3CCC(C3)NC2)C1,108
10740,B1O[SiH]2OBO[SiH](O1)O[SiH]1OBO[SiH](OBO1)O2,108
10741,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCCCNCCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10742,C1=NCCOC2=C3C=CC=C2CC2=CC=CC(=C2)CC2=CC=CC(=C2OCCN=CCCOCCOCC1)CC1=CC(=CC=C1)C3,108
10743,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCCCCCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10744,C1=CSCCNCCNCCCNCCNCCNCCN1,108
10745,C1=NCCCN=CCCOCCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OCCOCC1)CC1=CC=CC(=C1)C3,108
10746,C1=CC2=NC(=C1)C1=CC=C(S1)C1=CC=CC(=N1)C1=CC=C(S1)C1=CC=CC(=N1)C1=CC=C(S1)C1=NC(=CC=C1)C1=CC=C2S1,108
10747,C1=CCC2CC(CC1)CCO2,108
10748,C1=CNCCOCCOCCOCCNC=CCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OC1)CC1=CC=CC(=C1)C3,108
10749,C1=C2C=NC(=C3C=CC(=C4N=CC(=CC=C5C=NC(=C6C=CC(=C7N=CC(=C1)S7)C=C6)S5)S4)C=C3)S2,108
10750,C1=CC2CC3=CCC=C(CCC4=C5CCCCCCC1C(=C2C4)C5)C3,108
10751,C1=C2CC(=C[CH+]1)CC1=CCC=C(C1)CC1=CCC=C(CC3=CCC=C(C2)C3)C1,108
10752,C1=CC2=CC(=C1)CC1=CC(=CC=C1)CC1=CC(=CC=C1)CC1=CC(=CS1)CC1=CC(=CC=C1)C2,108
10753,C1=CCNCCCCNC1,108
10754,C1#CCOC=CCCOC2=C3C=CC=C2CC2=CC=CC(=C2)CC2=C(OCCC=COCC#C1)C(=CC=C2)CC1=CC=CC(=C1)C3,108
10755,C1=CC2=CC(=C1)SC1=CC=CC(=C1)CC1=CC(=CC=C1)SC1=CC=CC(=C1)COC2,108
10756,C1=NCCN=CCCOCCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OCCOCC1)CC1=CC=CC(=C1)C3,108
10757,C1=NCCN=CCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OC1)CC1=CC(=CC=C1)C3,108
10758,C1=CC2=CC(=CC=C2)CNC=NCC1,108
10759,C1=CC2=CC(=C1)C1=NN(N=N1)C1CCN(CCNC3=NN=C(CCCCC2)O3)C1,108
10760,C1=CC2=CC(=C1)C1=CC=CC(=C1)COCC1=CC(=CC=C1)C1=CC=CC(=C1)COC2,108
10761,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOCCCNCCCNCCCOCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10762,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOCCN=NCCOCCOC1=C(C=CC=C1C2)CC1=CC=CC(=C1)C3,108
10763,C1=CC2C=C3C=CC(=CC4=CC=C(CC5C=CC(=N5)CC1=N2)[NH]4)[NH]3,108
10764,C1=COCCCOC=CCCCC=COCCCOC=CCCC1,108
10765,C1CCC2CCCC(C2)CC2COC(CC1)C2,108
10766,C1=CCC2CCCCCCCC(CCCOCCC2)COC1,108
10767,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCCSCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10768,C1=CC2=C3OCCNCCNCCOC4=C5C=CC=C4SC4=CC=CC(=C4OCCNCCNCCOC4=C(C=CC=C4SC3=C1)S5)S2,108
10769,C1=CC2=CC(=C1)CC1=CC(=CC=C1)SC1=CC=CC(=C1)SC1=CC=CC(=C1)C2,108
10770,C1=CC[O+]=CC1,108
10771,C1=CC2=NC1=CC1C=CC(=N1)C=C1C=CC(=CC=NCCN=C2)[NH]1,108
10772,C1CSSCS1,108
10773,C1=CC2=CC(=C1)CNCCCNCCNCCCCNCCCCNC2,108
10774,C1=CC2=CC(=N1)CCCCCCCNCC2,108
10775,C1CCOCOPOCOC1,108
10776,C1=CC2=CC(=C1)C1=NN(N=N1)C1CCN(CCNC3=NC(=CS3)CCCCC2)C1,108
10777,C1=NCCN=CC2=CC(=CC=C2)OCCOCCOC2=CC=CC1=C2,108
10778,C1=CC2=C3C=C1CCC1=CC=C(CC2)C(=C1)CNC3,108
10779,C1=CCCC2CCN(CC2)C2=CC=NC3=CC(=NN23)C2=CC(=CC=C2)C=CCC1,108
10780,C1=CC2=[NH+]C(=C1)CNCCNCCNC2,108
10781,C1=CC2=CC(=C1)CN1CCN(CC3=CC=CC(=C3)CC3=CC(=CC=C3)CN3CCN(CC4=CC=CC(=C4)C2)C3)C1,108
10782,C1=CCOCC2CCC3CC4OCC(=C4CC23)COCCCCCOC1,108
10783,C1=NN=CCCOCCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OCCOCC1)CC1=CC=CC(=C1)C3,108
10784,C1=NCCCCN=CCCOCCOC2=C3C=CC=C2CC2=CC(=CC=C2)CC2=CC=CC(=C2OCCOCC1)CC1=CC=CC(=C1)C3,108
10785,C1=CC2=C3C=C1CCCCCCOCNCCN1CCC(C1)ON=C3CC2,108
10786,C1=CC2=CC3=CC=CC(=C3)CC3=CC=CC(=C3)CC3=CC(=CC=C3)CC(=C1)C2,108
10787,C1=COCCN2C=C(CNCCNCCNCCNCC3CC(CN3)NC1)N=N2,108
10788,C1=CCCCC2CCC(CCNCC3=NC(=CS3)C=C1)S2,108
10789,C1=CCCCCCOCCC=CCCOCCCCC1,108
10790,C1CSCCO[SiH2]O1,108
10791,[BH2-]1[NH2+]NCS1,108
10792,C1CC2CCC3NCC1CC23,108
10793,C1=CCCOCCCCCC=CCCOCCCCC1,108
10794,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOCSCCSCOCCOC1=C(C=CC=C1C2)CC1=CC=CC(=C1)C3,108
10795,C1=CC2=CC3=C(C=C2)C(=C[NH]3)CCNCCNCCNC1,108
10796,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOCCCNCCCCNCCCOCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10797,C1=CC2=C3C=C1CCCCC1=CSC(=N1)NCCN1CCC(C1)ON=C3CC2,108
10798,C1=CC2=CC(=C1)CCCCCC1=NN=C(NCCN3CCC(C3)OCC2)O1,108
10799,C1CNCCNCCCNNC1,108
10800,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCNCCCCCCCCNCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,108
10801,C1=CC2=C3OCCNCCNCCOC4=C(C=CC=C4SC3=C1)SC1=C3OCCNCCNCCOC4=C(C=CC=C4SC3=CC=C1)S2,108
10802,C1=CC2=CC(=C1)CC1=CC(=CC=C1)C1COC3=C(C=CC=C31)CC1=CC=CC(=C1)C2,108
10803,C1=CC2=CC(=C1)C1=NN(N=C1)C1CCN(CCNC3=NC(=CS3)CCCC2)C1,108
10804,C1=CC2=NC1=CC1=CC=C(C=C3C=CC(=CCN4CC=C5[NH]C(=C2)C=C54)C=C3)[NH]1,108
10805,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCOCSCCOCCSCOCCOC1=C(C=CC=C1C2)CC1=CC=CC(=C1)C3,108
10806,C1=CC2CC(=C1)SC1=CC=CC(=C1)SC1=CC=CC(=C1)SC1=CC(=CC=C1)S2,108
10807,C1=CC2=CC(=C1)COCCNCCNCC1=CN=CC(=C1)O2,108
10808,C1CC2=C3CCC4C5CCC6CC7CC8CCC9=C1C2C1=C(C7=C(C65)N(C1)C34)C98,108
10809,C1=CCC2CCC(CC=CCC1)CC2,108
10810,C1=C2N=C(C1)N=C1C=CC(=NC3=CC=C(N=C4C=CC(=N2)[NH]4)[NH]3)[NH]1,108
10811,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCC[Se]CCC[Se]CCOC1=C(C=CC=C1C2)CC1=CC=CC(=C1)C3,108
10812,C1CCCNCCNCCNCCNCCCOCCOCCC1,108
10813,C1CCOCCCOCCCCCOCCOCC1,108
10814,C1#CCOC2CC=CCCC=CC=CCN=C3C=CC(=NCC1)C(=C3)CCCC2,108
10815,C1=CC2CCC1COCCCS2,108
10816,C1=CC2=CC=CC(=C2)C2=NN(N=C2)C2CCN(CCNC3=NC(=CS3)CCC1)C2,108
10817,C1=CC2=CC=CC(=C2)CCOC2CCN(CCNC3=NC(=CS3)CCC1)C2,108
10818,C1=CC2=NC1=NC1=NC(=NC3=NC(=CC3)N=C3CCC(=N2)N3)C=C1,108
10819,C1=CC2=CC(=CC=C2)C2=NN(N=N2)C2CCN(CCNC3=NC(=CS3)CCC1)C2,108
10820,C1=CC=C2CC(C=C1)OC1=CC=CC=C(COC3=CC=CC=C(COC4=CC=CC=C(CO2)C4)C3)C1,108
10821,C1=CC2=NC3=CC=CC(=N3)N=C3C=CC=C(NC(=C1)N2)N3,108
10822,C1=CC2=CC(=C1)CC1=CC=CC3=C1OCCCCCCCCCOC1=C(C=CC=C1C2)CC1=CC(=CC=C1)C3,107
10823,C1=CC2=CC(=C1)NCC1=C[NH]C(=N1)CNCC1=CC(=CC=C1)NCC1=C[NH]C(=N1)CNC2,107
10824,C1COCCO[PH]2=N[PH2+][N-][PH+]([N-]2)OCCOCCO1,107
10825,C1CCNCCNCCCNCCNCC1,107
10826,C1#CC2=CC=C(C#CC=CC#CC3=CC=CC(=C3)C#CC3=CC(=CC=C3)C#CC=C1)C=C2,107
10827,C1=CC2=CC3=CC=C(C=C4C=CC(=CC5=NC(=CC1=N2)C=C5)[N-]4)[N-]3,107
