fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C1=CN=CC=N1,0.081880584359169,0.8399999141693115,-0.18716827034950256,0.9347105026245117,-0.30434006452560425,0.4701734781265259,0.4527152180671692,-0.5563616156578064,-0.02022525668144226,0.5678368806838989,-0.36081254482269287,-0.12308397889137268,0.14152845740318298,-0.2664356827735901,0.3061371445655823,0.8377082347869873,-0.2066899985074997,-0.21996091306209564,0.6375359892845154,0.07683757692575455,0.6645351648330688,0.6337584853172302,-0.06614266335964203,0.03001612238585949,-0.9718567132949829,0.13755293190479279,0.43635350465774536,-0.4433772563934326,-0.20288541913032532,-0.5730129480361938,0.3223613500595093,0.06796761602163315,-0.3518528342247009,0.4676751494407654,0.24814656376838684,-0.28764039278030396,0.4994017481803894,0.32752424478530884,0.4234139919281006,0.3035539984703064,-0.21405786275863647,0.2075805962085724,0.7584230303764343,0.5732886791229248,0.14113736152648926,0.4744929075241089,0.08903603255748749,-0.09882006049156189,-0.47454607486724854,-0.18282900750637054,-0.26645195484161377,0.4948907494544983,0.622517466545105,0.21914222836494446,0.04430020600557327,0.224703848361969,-0.17210382223129272,0.22427240014076233,-0.054395388811826706,-0.4756092429161072,-0.08843754231929779,-0.19996462762355804,0.039349913597106934,0.0177791565656662,0.342337429523468,-0.6243456602096558,0.17792747914791107,-0.36569148302078247,0.23909318447113037,-0.5281156897544861,-0.5524466037750244,-0.07230009883642197,0.28254434466362,0.11255689710378647,0.5736285448074341,0.3732384145259857,0.259132444858551,0.7963089942932129,-0.3744956851005554,-0.09590329974889755,-0.21419654786586761,0.21704110503196716,-0.02640428952872753,0.5551090836524963,-0.2531108260154724,-0.3477897644042969,-0.3778174817562103,-0.28913915157318115,-0.01788170076906681,-0.2274542897939682,0.9289827346801758,0.31577086448669434,-0.10307218134403229,0.5331835746765137,0.10444556921720505,0.6373527646064758,0.8814656138420105,0.2505875527858734,0.4431406855583191,-0.0006245436961762607
C1=COCC1,0.3621140122413635,0.3170880675315857,-0.06881757825613022,0.5364637970924377,-0.45697423815727234,0.5115680694580078,0.4837082326412201,0.008681445382535458,0.1306801438331604,0.12817156314849854,-0.37015777826309204,-0.2406187653541565,0.061852019280195236,0.299963116645813,0.6151570677757263,0.14514346420764923,0.42535632848739624,-0.4208294153213501,1.2262943983078003,0.25269952416419983,0.36120161414146423,0.34514957666397095,-0.1015169695019722,0.02671836130321026,-1.1383850574493408,0.5823896527290344,-0.012020922265946865,-0.4053678512573242,-0.32264161109924316,-0.8514888286590576,0.9112406969070435,0.7894509434700012,-0.048038676381111145,0.5012953877449036,0.3846189081668854,-0.05363531783223152,0.6148773431777954,0.46338748931884766,0.41945379972457886,-0.2953907549381256,-0.36841824650764465,-0.09609615057706833,0.6949203610420227,0.7069793343544006,0.1376829892396927,0.07524510473012924,0.28466176986694336,0.11525139957666397,0.09302178025245667,-0.7281158566474915,0.1441403329372406,-0.0050867232494056225,-0.0006891812081448734,-0.06425713002681732,-0.016769392415881157,0.11204806715250015,-0.29028311371803284,-0.14131250977516174,-0.1831890046596527,-0.5869119763374329,0.20793186128139496,-0.395164430141449,-0.11075405031442642,0.0957469567656517,0.7031793594360352,0.29067808389663696,0.2972815930843353,-0.1825164258480072,0.39807069301605225,-0.3014771044254303,-0.12307434529066086,0.3054486811161041,0.6168348789215088,0.07971174269914627,0.19560427963733673,0.3522597849369049,0.15640798211097717,-0.1433471292257309,-0.47718873620033264,0.031286995857954025,-0.47863054275512695,0.31229251623153687,-0.49379217624664307,0.5008254051208496,0.28004905581474304,-0.16039033234119415,-0.24767716228961945,-0.10120589286088943,-0.16606946289539337,-0.15113067626953125,1.0163577795028687,0.42052218317985535,0.38791438937187195,0.36671704053878784,0.04346514865756035,0.12757788598537445,0.4101218581199646,0.0586819052696228,0.09982563555240631,-0.08617661893367767
C1CNCCNC1,0.16975216567516327,-0.2861746847629547,-0.5428950190544128,0.5973876714706421,-0.39862120151519775,-0.5080704092979431,1.1453747749328613,0.1471710056066513,-0.6881765723228455,-0.12265001982450485,0.41016969084739685,-0.6893031597137451,0.6904634237289429,0.3243309259414673,0.3733205497264862,0.5103721022605896,-0.17868243157863617,0.11021795123815536,0.35561904311180115,0.1060481071472168,-0.06960805505514145,0.03162018209695816,-0.3581252992153168,-0.6264459490776062,-0.5116485953330994,-0.0626935288310051,0.3230947256088257,-0.34682440757751465,-0.9578016400337219,-0.717461347579956,0.3616710305213928,0.163915753364563,-0.5852457284927368,0.26337239146232605,-0.026234811171889305,-0.5997256636619568,0.616216242313385,1.0430502891540527,0.6157327890396118,-0.2000737488269806,0.921597421169281,-0.501495361328125,0.9234928488731384,0.45165491104125977,-0.3031410276889801,0.6933199763298035,0.036055464297533035,-0.06685038655996323,0.47263574600219727,0.2381560355424881,0.04194704070687294,-0.06840141862630844,0.2942749261856079,-0.10803486406803131,-0.6660097241401672,0.7355607151985168,0.33758053183555603,-0.3102468252182007,-0.48982831835746765,-0.49341297149658203,0.4441030025482178,0.0019524917006492615,0.0695345550775528,-0.5136036276817322,-0.05157368257641792,-0.502936065196991,-0.03766950964927673,-0.47634005546569824,0.6707180738449097,-0.47056660056114197,-1.0438508987426758,-0.21135611832141876,0.17500053346157074,0.11889304965734482,-0.1643245816230774,0.20236995816230774,0.27626439929008484,-0.10030028969049454,-0.4891890585422516,0.9727029204368591,-0.010750285349786282,0.10516653209924698,-0.7017537951469421,0.5842234492301941,-0.1848326325416565,0.21795706450939178,-0.12752218544483185,-0.17168131470680237,-0.14692996442317963,0.4395599961280823,0.4878024160861969,0.4782732129096985,0.21387086808681488,0.4615990221500397,-0.07867308706045151,0.3138124644756317,0.21010346710681915,0.00259420950897038,-0.08451660722494125,-0.21919484436511993
C1=NNCN1,-0.13786008954048157,0.7106907963752747,-0.613722562789917,0.7945512533187866,0.18543584644794464,0.015266535803675652,0.6479654908180237,-0.11323896050453186,-0.4501999318599701,0.12672752141952515,1.1038341522216797,-0.14958526194095612,-0.3259665071964264,-0.0626630187034607,0.49784529209136963,0.5415970087051392,0.39220020174980164,0.16333624720573425,0.4596104621887207,-0.2418016642332077,0.4124361276626587,1.0462833642959595,-0.31252217292785645,-0.936843991279602,-0.7822219729423523,-0.1378629356622696,0.5333642363548279,-0.38236284255981445,-0.858830451965332,-0.0019562377128750086,1.1159734725952148,0.25930821895599365,-0.8882825374603271,0.8122089505195618,0.5771930813789368,0.13034184277057648,1.260480523109436,0.10440296679735184,0.5813892483711243,-1.1793720722198486,0.9633806943893433,-0.0012996660079807043,-0.46329599618911743,0.5612252354621887,-0.027994304895401,0.12224511057138443,0.5206509232521057,-0.17876452207565308,0.683373749256134,-0.18570643663406372,0.0912964716553688,0.32663390040397644,0.8776633143424988,0.6222773194313049,-0.01878722943365574,-0.6605243682861328,-0.7605983018875122,0.49591535329818726,-0.7763867974281311,-1.0100303888320923,0.16793280839920044,-0.8276640772819519,0.2568916082382202,0.4932345747947693,-0.16336092352867126,-0.40641409158706665,0.3725666105747223,-0.3618219196796417,0.3107725977897644,-0.3585207462310791,-0.88730788230896,-0.2116006463766098,0.5710678696632385,0.28812822699546814,0.37606653571128845,-0.18710550665855408,-0.10288591682910919,1.2630698680877686,-0.5952478051185608,-0.5544801950454712,-0.43989458680152893,-0.19152311980724335,-0.8314589858055115,0.3797292113304138,-0.10287943482398987,0.4698524475097656,0.08606144785881042,-0.8594387769699097,0.23422914743423462,-0.5590915679931641,0.5516150593757629,0.05881022289395332,0.3167218267917633,1.2007821798324585,-0.7444930672645569,0.8858928084373474,0.727358877658844,0.1725894808769226,0.05005756765604019,-0.2611944079399109
C1CCCNCC1,0.31487950682640076,-0.01630575768649578,-0.6487510800361633,0.1234244629740715,-0.0614556185901165,0.05972963571548462,0.2316880226135254,0.6406225562095642,-0.34361740946769714,0.19577552378177643,0.14067399501800537,-0.6089908480644226,0.3364555239677429,-0.03344672545790672,0.6990856528282166,0.4067420959472656,-0.16393768787384033,-0.21683862805366516,0.03982239589095116,-0.20315535366535187,-0.0641750916838646,0.01473313570022583,0.044729914516210556,0.011900040321052074,-0.49576446413993835,0.5138460397720337,0.058404769748449326,-0.6440519690513611,-0.15483440458774567,-0.3664204180240631,-0.027400005608797073,0.429755836725235,-0.3419111669063568,-0.13458232581615448,-0.17235980927944183,-0.3769964575767517,0.376725971698761,0.23563425242900848,-0.051085036247968674,-0.23444168269634247,0.3622145354747772,-0.22145889699459076,0.8422837257385254,0.35523006319999695,0.3886135518550873,0.3058598041534424,0.6367700695991516,-0.05287808179855347,0.4841058850288391,-0.09142478555440903,-0.33561134338378906,-0.14776284992694855,0.39975354075431824,-0.11478354036808014,-0.41717013716697693,0.5072363018989563,0.3444065749645233,0.16985933482646942,-0.365337610244751,-0.7563545107841492,-0.306015282869339,0.2385597676038742,0.30024802684783936,-0.3717353343963623,0.262364000082016,-0.016090422868728638,0.05634046345949173,-0.3664206564426422,0.2863796055316925,-0.9706608057022095,-0.6569263339042664,-0.23291371762752533,0.3004389703273773,0.13741207122802734,0.08854083716869354,-0.14209197461605072,0.038075875490903854,0.07696127891540527,0.28749096393585205,0.4828355014324188,0.07460931688547134,0.14300869405269623,-0.5032297372817993,0.47374388575553894,-0.23040013015270233,-0.3188130557537079,-0.398674875497818,-0.16937382519245148,-0.3818338215351105,0.4357174336910248,0.2432614117860794,0.5101479887962341,0.4086545407772064,0.3952050507068634,0.08423846960067749,0.43422389030456543,0.4217798411846161,0.12654663622379303,-0.3322673738002777,-0.018153764307498932
C1=CSCN1,0.5240136384963989,0.4393942058086395,-0.5396175384521484,-0.20828087627887726,0.004063043277710676,-0.413879930973053,0.5380367636680603,-0.5554123520851135,-0.08768215775489807,0.4559364318847656,0.9447820782661438,-0.2574425935745239,0.005954785738140345,-0.24710461497306824,1.3646291494369507,0.7120340466499329,0.21525472402572632,0.5809028148651123,1.0799363851547241,-0.08039472252130508,-0.6017487049102783,0.9005007147789001,-0.2988690435886383,-0.6218023896217346,-1.3200783729553223,0.3684411644935608,-0.26299527287483215,-0.2429959774017334,-1.1570407152175903,-0.39526045322418213,0.2984278202056885,-0.10656452178955078,-0.4298415780067444,0.8212118148803711,0.4972068965435028,0.06264692544937134,0.944488525390625,0.5148661732673645,0.11130460351705551,-0.7915740013122559,0.39109867811203003,-0.1549510657787323,-0.00036534832906909287,0.45251962542533875,-0.40460285544395447,0.7904472351074219,0.07513348758220673,-0.050711117684841156,0.2604711353778839,-0.5008758902549744,-0.40833550691604614,0.6086588501930237,0.3050997257232666,0.5968671441078186,0.36532512307167053,0.16123874485492706,-0.17186042666435242,0.23437125980854034,0.24619992077350616,-0.012627363204956055,0.27808770537376404,0.06066850945353508,0.02557951770722866,0.9103561043739319,-0.006862597540020943,-0.2721535265445709,0.37352055311203003,0.28985896706581116,0.6088752150535583,-0.5593598484992981,-0.35361137986183167,-0.3257959485054016,0.8506258726119995,-0.38668733835220337,0.3489014804363251,0.08047019690275192,0.9425143003463745,0.8270675539970398,-0.6072486042976379,0.9272900819778442,-0.26362523436546326,-0.14272578060626984,-1.5291125774383545,0.6941197514533997,0.3386407494544983,0.01895921863615513,-0.19738046824932098,0.2341119945049286,-0.19356918334960938,-0.6131447553634644,0.941405713558197,0.4998518228530884,0.25743675231933594,1.3472332954406738,-0.8780944347381592,0.6400160193443298,0.3296240568161011,1.0883393287658691,0.31891900300979614,0.3685755729675293
C1=NNCCC1,0.3348817527294159,0.571570098400116,-0.5309540629386902,0.7598145008087158,-0.06015395000576973,0.7633568048477173,0.6970417499542236,0.5035639405250549,-0.14046959578990936,-0.027530258521437645,0.35570648312568665,-0.31654664874076843,0.039867203682661057,0.06442609429359436,0.7701998353004456,0.7214846611022949,0.06301019340753555,-0.2664564847946167,1.1019490957260132,-0.22051063179969788,0.02649080753326416,0.14056679606437683,-0.4264518916606903,0.32348477840423584,-1.1838663816452026,-0.191522017121315,0.6384958624839783,-0.3742927610874176,-0.8972660303115845,-0.9199680685997009,1.0028880834579468,0.5670470595359802,-1.0310730934143066,0.5364437103271484,0.5026347041130066,-0.1854492872953415,1.198468565940857,1.1086080074310303,0.854054868221283,-0.4654485285282135,-0.040633656084537506,-0.1688222736120224,0.385174036026001,0.46487346291542053,0.43328356742858887,0.6093184947967529,0.34454867243766785,-0.00881980825215578,0.13478556275367737,-0.13010242581367493,-0.24294953048229218,-0.4059257209300995,0.569857120513916,0.03282071277499199,-0.25865432620048523,0.2280920296907425,-0.17891816794872284,0.2441362589597702,-0.26537975668907166,-0.8719684481620789,0.09879260510206223,-0.09177440404891968,-0.14523348212242126,0.13998360931873322,0.9959757924079895,-0.028151720762252808,0.9812036752700806,0.060295045375823975,0.5762717127799988,-0.7107205390930176,-0.735334575176239,0.2081644982099533,0.9824884533882141,0.22315716743469238,0.2467435896396637,-0.08389043062925339,0.6093581318855286,0.7037073969841003,-0.0020471990574151278,-0.007983137853443623,-0.43852052092552185,0.3842594623565674,-0.33808204531669617,0.6791221499443054,-0.27728748321533203,0.1386568397283554,-0.19376902282238007,-0.416004478931427,-0.2025204449892044,0.03645967319607735,0.7012704014778137,0.002259123371914029,0.017203694209456444,0.63956218957901,-0.25712212920188904,0.5207411646842957,0.4288334548473358,-0.38529571890830994,-0.031644996255636215,-0.07609230279922485
C1=CCOCC1,0.4086058735847473,0.18784259259700775,-0.4672657549381256,0.5168765783309937,-0.11441459506750107,0.08851677179336548,0.35195040702819824,0.33237066864967346,-0.31277379393577576,0.11010252684354782,0.21455417573451996,0.021489497274160385,0.1345207244157791,-0.03823147341609001,0.44025179743766785,0.07538651674985886,0.6846074461936951,-0.3067871928215027,1.1166555881500244,0.03921745344996452,0.095522440969944,-0.09554971754550934,-0.3394865393638611,-0.10539337247610092,-0.8028766512870789,0.5972842574119568,-0.03220433369278908,-0.22784636914730072,-0.3715420663356781,-0.40653011202812195,1.271921992301941,0.5287384390830994,-0.5558671355247498,0.6898612380027771,0.8634437918663025,-0.03752020746469498,0.4879910945892334,0.9494738578796387,0.7997790575027466,0.004200656898319721,-0.5009951591491699,-0.12261638790369034,0.3974778652191162,0.8587803840637207,0.22388856112957,0.46025392413139343,0.3345836102962494,-0.11485926061868668,0.22678029537200928,-0.25387486815452576,0.14263805747032166,0.09841454029083252,0.14282500743865967,0.13164187967777252,-0.0829266831278801,-0.165291890501976,-0.18037042021751404,0.10589354485273361,-0.18541620671749115,-0.8018755316734314,0.1602839231491089,-0.07950260490179062,-0.31305012106895447,-0.004704332444816828,0.6389734148979187,0.19793900847434998,0.6058390140533447,-0.5854094624519348,0.3277186155319214,-0.24590662121772766,-0.01992434822022915,0.2204919308423996,0.5827727317810059,-0.004870378877967596,0.05669679120182991,0.3261044919490814,-0.35678622126579285,0.19880405068397522,-0.5335820317268372,-0.02519240416586399,-0.275209903717041,-0.09488065540790558,-0.7916539311408997,0.7071967124938965,0.3146851658821106,-0.30285677313804626,-1.1842708587646484,-0.2274838238954544,-0.31271517276763916,-0.48230600357055664,0.9506728053092957,-0.09292598813772202,0.34607061743736267,0.18019556999206543,-0.08583026379346848,0.6322646737098694,0.15380199253559113,-0.20913615822792053,-0.06071354076266289,-0.040574561804533005
C1COCN1,0.3036312758922577,0.1948193907737732,-0.6958478689193726,0.7050890326499939,-0.23393014073371887,0.30797335505485535,0.45388686656951904,0.31234949827194214,-0.1643545776605606,-0.000277787446975708,-0.08436837047338486,-0.21724437177181244,0.37303516268730164,-0.23984754085540771,0.36620137095451355,0.4900488555431366,0.1218143105506897,0.07434695959091187,0.9016942977905273,-0.2514653205871582,0.44980794191360474,0.41985076665878296,-0.49015143513679504,0.09147932380437851,-0.9154711961746216,-0.030862579122185707,0.533677339553833,-0.47048428654670715,-0.7986094951629639,-0.5426874756813049,0.6629443764686584,0.36614397168159485,-0.7171905040740967,0.28656813502311707,0.5485466718673706,-0.16807255148887634,0.6398339867591858,0.7002282738685608,0.4436127841472626,-0.19855640828609467,-0.06188139319419861,-0.5275675058364868,0.05227579176425934,0.06709441542625427,0.2102002650499344,0.3662748336791992,0.24083569645881653,-0.1763516366481781,0.18551349639892578,-0.13435928523540497,-0.25165992975234985,-0.4226921498775482,0.15309584140777588,0.19186799228191376,-0.2943662703037262,-0.2882083058357239,-0.3260467052459717,-0.11264824122190475,-0.5781485438346863,-0.7627648115158081,0.440883070230484,-0.597265362739563,-0.3393026888370514,-0.047261640429496765,0.6794469356536865,-0.30077701807022095,0.1488947570323944,-0.0047731176018714905,0.650002121925354,-0.7050072550773621,-0.5029693245887756,0.20218908786773682,0.12226813286542892,0.17513418197631836,0.5568776726722717,0.3682108223438263,0.1746545433998108,0.6039605736732483,-0.48765480518341064,0.5116250514984131,-0.09958337247371674,-0.1144382655620575,-0.2228848934173584,0.8123928904533386,-0.27833741903305054,0.2168874591588974,-0.2597018778324127,-0.09253598749637604,-0.2003651261329651,-0.09081414341926575,0.7176246047019958,0.5748420357704163,0.023738235235214233,0.610142171382904,-0.5897349119186401,-0.13226890563964844,0.5135670900344849,-0.0651189535856247,0.16638027131557465,-0.40118473768234253
C1COCCO1,0.14419586956501007,0.17827928066253662,-0.38638392090797424,0.784360408782959,-0.1361529380083084,0.22443148493766785,0.2263687402009964,0.10042605549097061,0.22919930517673492,-0.12621332705020905,-0.2750207483768463,-0.20177900791168213,0.3898722231388092,0.43795543909072876,0.18046310544013977,-0.12353559583425522,0.2600952386856079,-0.3415805697441101,0.699845552444458,-0.24450424313545227,0.26481935381889343,0.12062815576791763,-0.25405406951904297,0.16025680303573608,-0.7331846952438354,-0.009160647168755531,0.0880218893289566,-0.14215624332427979,-0.4104657471179962,-0.4234882891178131,0.9957422614097595,0.7159889340400696,-0.47920963168144226,0.209391251206398,0.37869253754615784,-0.12420020997524261,0.3405057191848755,0.25943833589553833,0.28648748993873596,-0.05578890070319176,-0.5308716893196106,-0.06368966400623322,0.6747738718986511,0.644631028175354,0.27253788709640503,-0.11353364586830139,0.24031740427017212,-0.1691724956035614,0.0926329642534256,-0.4578692615032196,0.13716821372509003,-0.2163296490907669,-0.10369528830051422,-0.26944515109062195,-0.710491418838501,0.1945563703775406,-0.10006850212812424,0.10588561743497849,-0.32221731543540955,-0.5644704699516296,-0.21622739732265472,-0.02272077649831772,-0.04396319389343262,0.06395401805639267,0.4489121437072754,-0.20559795200824738,0.23878486454486847,0.1439102441072464,0.4334646165370941,-0.27203768491744995,-0.23950238525867462,-0.04964830353856087,0.2320581078529358,0.3109966516494751,0.3472909927368164,0.3924786150455475,0.4304451644420624,0.35840317606925964,-0.4171574115753174,0.5377159714698792,-0.3713267743587494,0.14662374556064606,-0.20289361476898193,0.30536454916000366,-0.2967471182346344,0.047110095620155334,-0.39824405312538147,-0.07697395235300064,-0.21721768379211426,0.5616121292114258,0.40466034412384033,0.23947268724441528,-0.16695399582386017,0.5294148325920105,0.012351959943771362,-0.04080244526267052,0.3626006543636322,-0.27143150568008423,-0.1981821060180664,-0.11203813552856445
C1=NCCS1,0.36652904748916626,0.3476685583591461,-0.761544406414032,0.8133364915847778,-0.015728631988167763,0.08756344765424728,0.6748303771018982,0.11469866335391998,0.6898980140686035,0.16664721071720123,-0.16453388333320618,-0.4667505621910095,0.39623796939849854,0.5955353379249573,0.13130655884742737,-0.121321901679039,0.47855430841445923,0.12331262975931168,0.49280017614364624,-0.26380473375320435,0.1311637908220291,0.1830798089504242,-0.5230900049209595,0.19438840448856354,-0.4178491234779358,0.23470857739448547,0.8320354223251343,-0.4021323025226593,-0.31361809372901917,-0.8718619346618652,0.8042365908622742,0.2685881555080414,-0.12460356205701828,0.4759601950645447,0.5386953353881836,-0.18815673887729645,0.43973350524902344,0.6050904393196106,0.23111625015735626,-0.15856607258319855,-0.09515741467475891,0.09113112837076187,0.3171192407608032,0.27621620893478394,-0.1264820694923401,0.29845112562179565,-0.012524240650236607,0.04558781534433365,0.48532620072364807,-0.2961552143096924,0.007024112623184919,-0.31777051091194153,0.06377528607845306,0.08757001906633377,-0.4609326720237732,0.21130824089050293,-0.033522289246320724,-0.1437663584947586,-0.6059746742248535,-0.6106369495391846,0.2033553421497345,-0.30625486373901367,0.12175769358873367,0.2541945278644562,0.636053204536438,0.1159847304224968,0.8899595737457275,0.36012735962867737,0.4855012893676758,-0.6575286984443665,-0.33122122287750244,-0.06203236058354378,0.4578670859336853,0.07252763211727142,0.43508440256118774,-0.01588563062250614,0.6937826871871948,0.2974125146865845,-0.5714781880378723,0.4658187925815582,-0.10671724379062653,-0.01859709993004799,0.026743242517113686,-0.10547284036874771,0.031626809388399124,0.026084939017891884,-0.3493479788303375,-0.3234783113002777,0.38974758982658386,0.18208882212638855,0.5451709628105164,0.12880410254001617,-0.03199666738510132,0.5069887638092041,-0.21261028945446014,0.35290035605430603,0.4842139780521393,-0.17584359645843506,0.6013460755348206,0.03543512895703316
C1=CCCN=C1,-0.22820159792900085,0.463906466960907,-0.7046477198600769,0.5802345871925354,-0.14828424155712128,0.18203003704547882,0.372094988822937,0.19052080810070038,-0.13192936778068542,0.49232620000839233,0.12076391279697418,-0.02818862535059452,-0.3172469735145569,0.1081082820892334,0.5121289491653442,0.0010577237699180841,0.06656667590141296,-0.222141295671463,0.6568703651428223,0.1604553908109665,0.7653133273124695,0.45303553342819214,-0.3446311056613922,0.21153216063976288,-0.43995043635368347,0.4216771125793457,0.23379553854465485,-0.048387642949819565,-0.5544419884681702,-0.7810887694358826,0.8876618146896362,0.24272406101226807,-0.03802209720015526,0.6996546983718872,0.26399630308151245,-0.3272673785686493,0.7459638714790344,0.49761295318603516,0.29607734084129333,0.16919003427028656,-0.2578672468662262,-0.06877124309539795,0.6511003375053406,0.5822919011116028,-0.3032107949256897,0.2311410903930664,0.09876984357833862,-0.34488701820373535,0.015049989335238934,-0.21815894544124603,0.10800491273403168,-0.12721247971057892,0.2733699679374695,0.5958229303359985,-0.28605321049690247,-0.04988992214202881,0.11410492658615112,0.027700241655111313,-0.8668412566184998,-1.0485508441925049,-0.35685667395591736,-0.09620094299316406,0.15241912007331848,-0.18199630081653595,0.6441529989242554,-0.11199156194925308,0.6692404747009277,-0.004148662090301514,0.32737305760383606,0.22270140051841736,-0.2721310555934906,0.1573842316865921,0.5845624208450317,0.004442182369530201,0.3985902667045593,0.564306378364563,0.05926632508635521,0.49253347516059875,-0.2141607105731964,0.3263976573944092,-0.5272433757781982,0.09649524092674255,-0.19755437970161438,0.5124378800392151,0.47589755058288574,-0.11783003062009811,-0.16652272641658783,-0.18341712653636932,-0.03882024437189102,-0.16926506161689758,0.8511710166931152,0.006285504903644323,0.20724818110466003,0.42163845896720886,0.2988203465938568,0.551581859588623,0.44134411215782166,-0.8884143233299255,0.03426196798682213,-0.1081075668334961
C1=CCCC1,0.2872631549835205,0.2381274402141571,0.03668384999036789,-0.06924145668745041,0.027500323951244354,-0.011678154580295086,-0.06980545073747635,-0.512606680393219,-0.743584930896759,0.6525377631187439,0.10663355886936188,-0.04104021564126015,-0.028146257624030113,-0.04126735031604767,0.6900108456611633,0.2651980221271515,0.3912093937397003,-0.7293932437896729,0.8890992403030396,0.07730765640735626,0.2811296284198761,0.0026593871880322695,0.14095288515090942,0.03879551962018013,-0.56694495677948,0.6678997278213501,-0.26297006011009216,0.1841951310634613,-0.445416659116745,-0.5876229405403137,1.2687126398086548,-0.08464334905147552,-0.021231982856988907,0.2345569133758545,-0.025792326778173447,-0.22004802525043488,0.5804422497749329,0.22893762588500977,0.08958271890878677,0.2954217493534088,0.6153069734573364,-0.26944777369499207,0.9559313654899597,1.352378249168396,0.027859486639499664,0.4347188174724579,0.7199223041534424,0.4372824728488922,-0.5594605803489685,0.18091519176959991,-0.7443956136703491,0.14710326492786407,0.3671558201313019,0.33317744731903076,-0.6446888446807861,0.02412286028265953,-0.09826202690601349,0.16345541179180145,-0.25969210267066956,-1.147107481956482,0.04127486050128937,-0.15109188854694366,0.4218597114086151,-0.31224265694618225,0.6046361923217773,-0.0873677060008049,0.2938578724861145,-0.3529287576675415,-0.178310364484787,-0.14044475555419922,-0.5192239284515381,-0.14309707283973694,0.6437726616859436,0.0460069514811039,0.41580453515052795,0.4710967242717743,-0.544805645942688,0.5723963379859924,-0.7045781016349792,-0.19944117963314056,-0.05958942696452141,0.4100278317928314,-0.6896350383758545,0.9414016008377075,-0.05514485388994217,-0.8312726616859436,-0.7955843806266785,-0.08087599277496338,0.5889360904693604,-0.3047487735748291,0.9089714884757996,-0.059065692126750946,-0.14732249081134796,0.5793111324310303,0.11957726627588272,0.41723814606666565,0.2164239138364792,-0.2571069896221161,0.029301786795258522,0.15853102505207062
C1CNC1,0.15800940990447998,-0.1279790848493576,-0.07914856821298599,0.8382824063301086,-0.45085734128952026,-0.4551612436771393,0.6431164741516113,-0.5836252570152283,-0.6735014319419861,0.20569640398025513,0.06726367771625519,-0.24595698714256287,-0.21316896378993988,0.6451510190963745,0.1787080019712448,-0.09407321363687515,-0.08102734386920929,0.11545787751674652,0.2939470708370209,-0.3083666265010834,-0.12828747928142548,0.37934672832489014,-0.5167753100395203,-0.4769340455532074,-0.32467809319496155,0.07198700308799744,0.5631494522094727,-0.1605835258960724,-0.6916682124137878,-0.46518853306770325,0.14550891518592834,0.37443050742149353,-0.4345783591270447,0.370498925447464,0.5071830749511719,-0.5653659701347351,0.5238170623779297,0.9244006872177124,-0.03424834460020065,-0.12833541631698608,0.5214948058128357,-0.2259787619113922,0.834396481513977,0.4694497883319855,0.08563563972711563,0.4265243709087372,0.5757433176040649,-0.0835660770535469,-0.452387273311615,-0.16723991930484772,0.013023372739553452,-0.24217137694358826,-0.19353033602237701,0.08090988546609879,-0.019012413918972015,0.5273991227149963,0.11039843410253525,0.1645781546831131,-0.46832776069641113,-0.23061057925224304,0.7035837769508362,-0.38743871450424194,-0.19171753525733948,-0.2966223657131195,0.03447144106030464,-0.7333337664604187,0.4951743483543396,-0.42345982789993286,0.4981732964515686,-1.2072511911392212,-1.0072020292282104,-0.11147306859493256,-0.2582843005657196,0.2345520406961441,0.33761686086654663,1.2037264108657837,-0.32341957092285156,0.37570488452911377,-0.9124471545219421,0.8001675009727478,0.0013472822029143572,0.27480798959732056,0.08420868217945099,0.1784428060054779,0.328961580991745,-0.12586116790771484,-0.04560517147183418,-0.32333970069885254,-0.8310889005661011,0.14355789124965668,0.8205622434616089,0.8307603001594543,0.43360453844070435,-0.3908504545688629,-0.02624129131436348,-0.047868773341178894,0.6342523694038391,0.01570071652531624,0.6256548762321472,-0.14701399207115173
