id263	C=C,CC,CC,C1=CCNCC1,CO,CO,C,CC
id263	C=C,CC,CC,C1=CCNCC1,CO,CO,C,C=O
id263	CC,C,CO,CO,C1=CCNCC1,CN,C1=CC=CC=C1
id263	C=O,C,CO,CO,C1=CCNCC1,CN,C1=CC=CC=C1
id263	CC,C,CO,CO,C1=CCNCC1,C1=CC=NC=C1
id263	C=O,C,CO,CO,C1=CCNCC1,C1=CC=NC=C1
id263	CC,C,CO,CO,C1=CCNCC1,C=O
id263	C=O,C,CO,CO,C1=CCNCC1,C=O
id263	C=C,CC,CC,C1=CCNCC1,CN,C1=CC=CC=C1
id263	C=C,CC,CC,C1=CCNCC1,C1=CC=NC=C1
id263	C=C,CC,CC,C1=CCNCC1,C=O
id263	C1=CC=NC=C1,C1=CCNCC1,CN,C1=CC=CC=C1
id263	C=O,C1=CCNCC1,CN,C1=CC=CC=C1
id263	C=O,C1=CCNCC1,C1=CC=NC=C1
id263	CC,C,C=O
id470	CC,CN,N,CN,C,CC,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id470	CC,CN,N,CN,C,CC,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id470	CC,CN,N,CN,C,CC,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id470	CC,CN,N,CN,C,CC,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id470	CC,CN,N,CN,C,CC,C1=CC=CC=C1,CC,C,C=O
id470	CC,CN,N,CN,C,CC,C1=CC=CC=C1,CC,C,C=O
id470	C=O,C,CC,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id470	C=O,C,CC,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id470	C=O,C,CC,C1=CC=CC=C1,CC,C,C=O
id470	CC,CN,N,CN,C,C=O
id470	CC,CN,N,CN,C,C=O
id470	C=O,C,CN,N,CN,CC
id470	C=O,C,CN,N,CN,CC
id470	CC,CN,N,CN,CC
id470	CC,CN,N,CN,CC
id590	CC,CO,CO,C1=CC=CC=C1,CC,C,CN,CN,C1=CC=CC=C1,CO,CO
id590	CC,CO,CO,C1=CC=CC=C1,CC,C,C=O
id590	C=O,C,CN,CN,C1=CC=CC=C1,CO,CO
id592	CC,CO,CO,C1=CC=CC=C1,CC,C,CN,N,CN,CC,C1=CC=CC=C1
id592	CC,CO,CO,C1=CC=CC=C1,CC,C,CN,N,CN,CC
id592	C=O,C,CN,N,CN,CC,C1=CC=CC=C1
id592	CC,CO,CO,C1=CC=CC=C1,CC,C,C=O
id592	C=O,C,CN,N,CN,CC
id592	CC,CN,N,CN,CC,C1=CC=CC=C1
id1265	CO,CO,C1=CC=CC=C1,CN,CN,C,CC,C1=CN=CC=N1
id1265	CO,CO,C1=CC=CC=C1,CN,CN,C,CC,C1=CN=CC=N1
id1265	CO,CO,C1=CC=CC=C1,CN,CN,C,C=O
id1265	C=O,C,CN,CN,C1=CC=CC=C1,CO,CO
id1265	CO,CO,C1=CC=CC=C1,CO,CO
id1265	C=O,C,CC,C1=CN=CC=N1
id1634	CO,CO,C1=CC=CC=C1,CN,CN,C,CC,CO,CO,C1=CC=CC=C1,CO,CO
id1634	C=O,C,CC,CO,CO,C1=CC=CC=C1,CO,CO
id1634	CO,CO,C1=CC=CC=C1,CN,CN,C,C=O
id1693	CC,CN,N,CN,C1=C[NH]C=N1,C1=CNCNC1,C=O
id1693	CC,CN,N,CN,C1=C[NH]C=N1,C1=CNCNC1,C=O
id1693	CC,CN,N,CN,C1=C[NH]C=N1,C1=CNCNC1,CN
id1693	CC,CN,N,CN,C1=C[NH]C=N1,C1=CNCNC1,C=O
id1693	CC,CN,N,CN,C1=C[NH]C=N1,C1=CNCNC1,C=O
id1693	CC,CN,N,CN,C1=C[NH]C=N1,C1=CNCNC1,CN
id1693	CC,CN,N,CN,C1=C[NH]C=N1,CN
id1693	CC,CN,N,CN,C1=C[NH]C=N1,CN
id1693	C=O,C1=CNCNC1,C1=C[NH]C=N1,CN
id1693	C=O,C1=CNCNC1,C1=C[NH]C=N1,CN
id1693	CN,C1=CNCNC1,C1=C[NH]C=N1,CN
id1693	CC,CN,N,CN,CC
id1693	C=O,C1=CNCNC1,C=O
id1693	C=O,C1=CNCNC1,CN
id1693	C=O,C1=CNCNC1,CN
id1977	CC,CO,CO,C,CC,C1=COCC1,C1=CC=CC=C1,CO,CO,CC,C,CN
id1977	CC,CO,CO,C,CC,C1=COCC1,C1=CC=CC=C1,CO,CO,CC,C,C=O
id1977	C=O,C,CC,C1=COCC1,C1=CC=CC=C1,CO,CO,CC,C,CN
id1977	C=O,C,CC,C1=COCC1,C1=CC=CC=C1,CO,CO,CC,C,C=O
id1977	CN,C,CC,CO,CO,C1=CC=CC=C1,C1=COCC1,CC,C1=CC=CC=C1
id1977	C=O,C,CC,CO,CO,C1=CC=CC=C1,C1=COCC1,CC,C1=CC=CC=C1
id1977	CC,CO,CO,C,CC,C1=COCC1,CC,C1=CC=CC=C1
id1977	C=O,C,CC,C1=COCC1,CC,C1=CC=CC=C1
id1977	CC,CO,CO,C,C=O
id1977	CN,C,C=O
id2000	CC,C1=CC=CC=C1,CC,C,CC,CN,C1=N[NH]N=N1,CC,C1=CC=CC=C1
id2000	C=O,C,CC,CN,C1=N[NH]N=N1,CC,C1=CC=CC=C1
id2000	CC,C1=CC=CC=C1,CC,C,C=O
id2243	CC,CC,C1=CC=CC=C1,CN,CN,C,CC,C1=CC=CC=C1,CO,CO,C,CC
id2243	CC,CC,C1=CC=CC=C1,CN,CN,C,CC,C1=CC=CC=C1,CO,CO,C,C=O
id2243	C=O,C,CC,C1=CC=CC=C1,CO,CO,C,CC
id2243	C=O,C,CC,C1=CC=CC=C1,CO,CO,C,C=O
id2243	CC,CC,C1=CC=CC=C1,CN,CN,C,C=O
id2243	CC,C,C=O
